sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,p3_cpp,qc_loose_fallback,qc_loose_start,qc_loose_end,qc_loose_rows,qc_loose_segments,qc_nominal_fallback,qc_nominal_start,qc_nominal_end,qc_nominal_rows,qc_nominal_segments,qc_strict_fallback,qc_strict_start,qc_strict_end,qc_strict_rows,qc_strict_segments
000b67a33cdcbc155900,-4111511820,A,training,Cond1,456,False,275,False,481680849.0,481680916.333,68,1,False,481680849.0,481680916.333,68,1,False,481680849.0,481680916.333,68,1
58336438c8353884b0b8,-4111511820,B,training,Cond2,456,False,286,False,481736405.0,481736472.333,73,1,False,481736405.0,481736472.333,73,1,False,481736405.0,481736472.333,73,1
7c48a414ed1eaa23d6f0,-4111511816,A,training,Cond1,456,False,342,False,482180507.0,482180576.0,70,1,False,482180507.0,482180576.0,70,1,False,482180507.0,482180576.0,70,1
3821aac0f62bfaea784c,-4111511812,B,training,Cond2,456,False,349,False,482283232.0,482283261.0,30,1,False,482283232.0,482283261.0,30,1,False,482283232.0,482283261.0,30,1
0da647c8d6f4bd982136,-4045511868,B,training,Cond2,456,False,648,False,484873164.333,484873235.0,72,1,False,484873164.333,484873235.0,72,1,False,484873164.333,484873235.0,72,1
9f901e12f57b2b0c8c22,-4045511848,B,training,Cond2,456,False,651,False,484883475.333,484883543.333,69,1,False,484883476.333,484883543.333,68,1,False,484883476.333,484883543.333,68,1
8146113cc7cd6c341483,-4045511836,B,training,Cond2,456,False,646,False,484863509.333,484863577.333,69,1,False,484863509.333,484863577.333,69,1,False,484863509.333,484863577.333,69,1
2a2939c71a2c18a9260d,-4045511832,B,training,Cond2,456,False,651,False,484882798.333,484882868.0,70,1,False,484882798.333,484882868.0,70,1,False,484882798.667,484882868.0,69,1
21cbb1a006dc7e34f5f8,-4045511828,A,training,Cond1,456,False,646,False,484862740.0,484862810.0,71,1,False,484862740.0,484862810.0,71,1,False,484862741.333,484862810.0,70,1
706895e70a25b52a0444,-4045511824,B,training,Cond2,456,False,648,False,484873362.333,484873429.667,74,1,False,484873362.333,484873429.667,74,1,False,484873362.333,484873429.667,74,1
2ec6700e2224a3e08867,-4045511820,B,training,Cond2,456,False,643,False,484845489.0,484845558.0,70,1,False,484845489.0,484845558.0,70,1,False,484845490.333,484845558.0,69,1
26c63f3c5839c506aaf9,-4045511816,B,training,Cond2,456,False,646,False,484863120.0,484863190.0,71,1,False,484863120.0,484863190.0,71,1,False,484863120.0,484863190.0,71,1
05f124c55ed02953adb0,-4045511812,A,training,Cond1,456,False,646,False,484862550.333,484862617.333,68,1,False,484862550.333,484862617.333,68,1,False,484862550.333,484862617.333,68,1
68ed55601175ead8ca28,-4043511808,A,training,Cond1,456,False,640,False,484829494.0,484829563.0,70,1,False,484829495.333,484829563.0,69,1,False,484829495.333,484829563.0,69,1
253cddb18ef60ff680ab,-4043511808,B,training,Cond2,456,False,655,False,484900456.0,484900525.333,70,1,False,484900456.0,484900525.333,70,1,False,484900457.333,484900525.333,69,1
89829271993d2ffe71f1,-4043511796,A,training,Cond1,456,False,639,False,484816504.333,484816572.333,69,1,False,484816504.333,484816572.333,69,1,False,484816504.333,484816572.333,69,1
0503fa7532d16231373b,-4043511796,B,training,Cond2,456,False,651,True,484883279.333,484883448.333,170,1,True,484883279.333,484883448.333,170,1,True,484883279.333,484883448.333,170,1
374b5b24a1888b4bb2ba,-4043511570,A,training,Cond1,456,False,648,False,484875143.0,484875213.333,73,1,False,484875143.333,484875213.333,72,1,False,484875143.667,484875213.333,71,1
5da523d6eed7bd968a1b,-4041511872,A,training,Cond1,456,False,791,False,485693341.0,485693407.0,67,1,False,485693341.0,485693407.0,67,1,False,485693341.0,485693407.0,67,1
c0007d8b42cdf1c37c39,-4041511860,A,training,Cond1,456,False,791,False,485693902.0,485693967.0,66,1,False,485693902.0,485693967.0,66,1,False,485693902.0,485693967.0,66,1
5ca7ec914f5ccf7979fd,-4041511852,A,training,Cond1,456,False,793,False,485718767.0,485718832.0,66,1,False,485718768.0,485718832.0,65,1,False,485718768.0,485718832.0,65,1
c5a68946811d7daf9335,-4039511800,A,training,Cond1,456,False,798,False,485745858.0,485745925.0,68,1,False,485745858.0,485745925.0,68,1,False,485745858.0,485745925.0,68,1
8b1c29a1423d15e26b2e,-4039511788,A,training,Cond1,456,False,795,False,485724021.333,485724086.667,66,1,False,485724021.333,485724086.667,66,1,False,485724021.333,485724086.667,66,1
cc330b21069ce233a312,-4039511784,A,training,Cond1,456,False,798,False,485746230.0,485746295.0,66,1,False,485746230.0,485746295.0,66,1,False,485746230.0,485746295.0,66,1
7ce8c69a06539826cedc,-4039511784,B,training,Cond2,456,False,890,False,486389146.667,486389212.667,67,1,False,486389146.667,486389212.667,67,1,False,486389146.667,486389212.667,67,1
28441326f94ba0a5b14f,-4039511578,B,training,Cond2,456,False,953,False,486870685.0,486870753.0,69,1,False,486870685.0,486870753.0,69,1,False,486870685.0,486870753.0,69,1
23bf2526d9298b1c59e7,-4039511574,A,training,Cond1,456,False,798,False,485745669.0,485745734.0,66,1,False,485745669.0,485745734.0,66,1,False,485745669.0,485745734.0,66,1
58ffb03108305a9609fa,-4039511574,B,training,Cond2,456,False,892,False,486395175.0,486395239.0,65,1,False,486395175.0,486395239.0,65,1,False,486395175.0,486395239.0,65,1
babfa55828fc20dc9a60,-4039511566,A,training,Cond1,456,False,794,False,485721334.0,485721399.0,66,1,False,485721334.0,485721399.0,66,1,False,485721334.0,485721399.0,66,1
86d5fb96aabf970f84f3,-4039511558,A,training,Cond1,456,False,794,False,485721146.0,485721212.0,67,1,False,485721146.0,485721212.0,67,1,False,485721146.0,485721212.0,67,1
bb0dd7a5912b106f987f,-4039511554,A,training,Cond1,456,False,795,False,485723834.667,485723900.333,69,1,False,485723834.667,485723900.333,69,1,False,485723834.667,485723900.333,69,1
90790fce1d048e5472c9,-4039511554,B,training,Cond2,456,False,801,False,485798828.0,485798894.0,67,1,False,485798828.0,485798894.0,67,1,False,485798829.0,485798894.0,66,1
12b597cb0c726a3151e4,-4037511872,B,training,Cond2,456,False,682,False,485078445.0,485078511.0,67,1,False,485078445.0,485078511.0,67,1,False,485078445.0,485078511.0,67,1
e6814c480c262ef4b149,-4037511840,B,training,Cond2,456,False,697,False,485162355.333,485162424.0,70,1,False,485162356.0,485162424.0,69,1,False,485162356.0,485162424.0,69,1
12376da318fc06697eaa,-4037511836,B,training,Cond2,456,False,694,False,485148115.667,485148185.667,71,1,False,485148115.667,485148185.667,71,1,False,485148115.667,485148185.667,71,1
0c07aa5e9cdfb3c334b8,-4037511832,A,training,Cond1,456,False,676,False,485029635.333,485029711.333,77,1,False,485029635.333,485029711.333,77,1,False,485029635.333,485029711.333,77,1
81fe0c021f32a434b9a2,-4037511828,A,training,Cond1,456,False,684,False,485085839.0,485085886.0,47,1,False,485085839.0,485085886.0,47,1,False,485085839.0,485085886.0,47,1
7efca8681389d862ae84,-4037511816,A,training,Cond1,456,False,683,False,485084236.0,485084302.0,68,1,False,485084236.0,485084302.0,68,1,False,485084236.0,485084302.0,68,1
1a7d2cb72ceefb8f4398,-4037511812,A,training,Cond1,456,False,683,False,485084424.0,485084494.0,71,1,False,485084424.0,485084494.0,71,1,False,485084425.0,485084494.0,70,1
4837b9efea270085a8f4,-4035511792,B,training,Cond2,456,False,697,False,485161767.333,485161834.0,68,1,False,485161767.333,485161834.0,68,1,False,485161767.333,485161834.0,68,1
475314340343ca883cb9,-4035511780,B,training,Cond2,456,False,692,False,485136757.0,485136823.0,67,1,False,485136757.0,485136823.0,67,1,False,485136757.0,485136823.0,67,1
dc119c1c6de18a03a03e,-4035511598,B,training,Cond2,456,False,721,False,485298277.333,485298343.333,67,1,False,485298277.333,485298343.333,67,1,False,485298277.333,485298343.333,67,1
54533ac338be7d35ddf3,-4035511582,B,training,Cond2,456,False,717,False,485274031.0,485274097.333,66,1,False,485274031.0,485274097.333,66,1,False,485274031.0,485274097.333,66,1
9517186334baf4aa0d6f,-4035511578,B,training,Cond2,456,False,721,False,485298464.667,485298533.333,71,1,False,485298464.667,485298533.333,71,1,False,485298464.667,485298533.333,71,1
73c0ed135fd00f62694b,-4035511574,B,training,Cond2,456,False,717,False,485274220.333,485274239.333,20,1,False,485274220.333,485274239.333,20,1,False,485274220.333,485274239.333,20,1
4d1e0dd96d0ef2d87b7c,-4035511570,B,training,Cond2,456,False,728,False,485339181.0,485339246.333,68,1,False,485339181.0,485339246.333,68,1,False,485339181.0,485339246.333,68,1
af193fd79a005e307209,-4035511562,B,training,Cond2,456,False,689,False,485120705.667,485120770.667,66,1,False,485120705.667,485120770.667,66,1,False,485120705.667,485120770.667,66,1
1faeb8d5019424019d00,-4033511582,A,training,Cond1,456,False,711,False,485244409.667,485244477.0,70,1,False,485244409.667,485244477.0,70,1,False,485244409.667,485244477.0,70,1
c60664bff5cf03638a1a,-4033511570,B,training,Cond2,456,False,728,False,485339377.333,485339445.333,69,1,False,485339378.333,485339445.333,68,1,False,485339378.333,485339445.333,68,1
a22e27c8cc4bbc06187e,-4033511552,B,training,Cond2,456,False,736,False,485387324.0,485387393.0,70,1,False,485387324.0,485387393.0,70,1,False,485387324.0,485387393.0,70,1
d782c1b11aa1fd1e9bc7,-4033511548,B,training,Cond2,456,False,742,False,485422403.333,485422472.333,70,1,False,485422403.333,485422472.333,70,1,False,485422404.333,485422472.333,69,1
bfde7a3881670be78abe,-4033511544,B,training,Cond2,456,False,737,False,485400650.0,485400718.0,69,1,False,485400650.0,485400718.0,69,1,False,485400650.0,485400718.0,69,1
05a226eff6cb87a3dad6,-4033511540,B,training,Cond2,456,False,719,False,485292575.667,485292640.333,67,1,False,485292575.667,485292640.333,67,1,False,485292575.667,485292640.333,67,1
a4addb65a3198aeff1ac,-4033511524,A,training,Cond1,456,False,744,False,485434737.333,485434805.0,84,1,False,485434737.333,485434805.0,84,1,False,485434737.333,485434805.0,84,1
d4ed41e9d84ffaf012fb,-4027511790,A,training,Cond1,456,False,437,False,482797316.667,482797347.333,32,1,False,482797316.667,482797347.333,32,1,False,482797316.667,482797347.333,32,1
b7ab57727c4e04de1fa6,-4027511790,B,training,Cond2,456,False,443,False,482839168.0,482839234.333,67,1,False,482839168.0,482839234.333,67,1,False,482839168.0,482839234.333,67,1
cb7d70d527803bacff76,-4027511786,A,training,Cond1,456,False,434,False,482773720.0,482773786.0,67,1,False,482773720.0,482773786.0,67,1,False,482773720.0,482773786.0,67,1
599ce715621c32aa706d,-4027511786,B,training,Cond2,456,False,441,False,482815644.667,482815712.0,70,1,False,482815645.0,482815712.0,69,1,False,482815645.0,482815712.0,69,1
4cab8fdcda64caf7d2d1,-4027511782,A,training,Cond1,456,False,438,False,482799096.667,482799162.333,67,1,False,482799096.667,482799162.333,67,1,False,482799100.0,482799162.333,66,1
15fc6fd2771a83af4570,-4027511782,B,training,Cond2,456,False,443,False,482838960.333,482839026.667,67,1,False,482838960.333,482839026.667,67,1,False,482838960.333,482839026.667,67,1
b50fb135e6a483789bbe,-4027511762,A,training,Cond1,456,False,458,False,483073059.333,483073125.0,67,1,False,483073059.333,483073125.0,67,1,False,483073059.333,483073125.0,67,1
1514938f41dfe7fec825,-4027511750,B,training,Cond2,456,False,463,False,483102612.333,483102677.667,66,1,False,483102612.333,483102677.667,66,1,False,483102612.333,483102677.667,66,1
063019c2ea741f6bb697,-4027511568,A,training,Cond1,456,False,434,False,482773525.0,482773583.0,59,1,False,482773525.0,482773583.0,59,1,False,482773525.0,482773583.0,59,1
ed3de9488562bcd71b6d,-4027511568,B,training,Cond2,456,False,441,False,482815438.667,482815505.0,67,1,False,482815438.667,482815505.0,67,1,False,482815438.667,482815505.0,67,1
870c67d2afd6fb47ba00,-4027511564,A,training,Cond1,456,False,438,False,482798904.333,482798980.333,77,1,False,482798904.333,482798980.333,77,1,False,482798904.333,482798980.333,77,1
e7c4fe7f655a8be7b39e,-4027511564,B,training,Cond2,456,False,444,False,482844806.667,482844871.667,66,1,False,482844806.667,482844871.667,66,1,False,482844806.667,482844871.667,66,1
ac0381b264de3c71c4e7,-4027511560,B,training,Cond2,456,False,445,False,482928377.333,482928441.667,65,1,False,482928377.333,482928441.667,65,1,False,482928377.333,482928441.667,65,1
99694582627db5eac6f7,-4027511556,A,training,Cond1,456,False,466,False,483137106.667,483137172.667,67,1,False,483137106.667,483137172.667,67,1,False,483137106.667,483137172.667,67,1
6fa26aeab9cc01ae07df,-4025511554,A,training,Cond1,456,False,454,False,483055595.333,483055664.333,70,1,False,483055595.333,483055664.333,70,1,False,483055595.333,483055664.333,70,1
a31689b13316de1a985b,-4025511552,B,training,Cond2,456,False,464,False,483105744.0,483105810.333,67,1,False,483105744.0,483105810.333,67,1,False,483105744.0,483105810.333,67,1
dc334101fcbf3d2d1b5a,-4025511548,A,training,Cond1,456,False,456,False,483068850.0,483068915.333,66,1,False,483068850.0,483068915.333,66,1,False,483068850.0,483068915.333,66,1
9e679115c465cbbb98f9,-4025511536,B,training,Cond2,456,False,464,False,483105530.0,483105596.0,67,1,False,483105530.0,483105596.0,67,1,False,483105530.0,483105596.0,67,1
761cad9cb82bfb552973,-4025511496,A,training,Cond1,456,False,472,False,483212854.333,483212922.0,69,1,False,483212854.333,483212922.0,69,1,False,483212855.0,483212922.0,68,1
1087736cea46dd4723d7,-4023511802,A,training,Cond1,456,False,508,False,483639478.333,483639544.333,67,1,False,483639478.333,483639544.333,67,1,False,483639478.333,483639544.333,67,1
54b1114fef6f8f6697ef,-4023511802,B,training,Cond2,456,False,519,False,483816464.333,483816531.333,68,1,False,483816464.333,483816531.333,68,1,False,483816464.333,483816531.333,68,1
f28190f965130285e5fc,-4023511798,A,training,Cond1,456,False,473,False,483225391.333,483225419.0,29,1,False,483225392.333,483225419.0,28,1,False,483225392.333,483225419.0,28,1
b4d279d0a302676bfbdc,-4023511798,B,training,Cond2,456,False,479,False,483263487.667,483263551.333,67,1,False,483263487.667,483263551.333,67,1,False,483263487.667,483263551.333,67,1
096ecd48968b85e4dc53,-4023511794,A,training,Cond1,456,False,510,False,483644785.333,483644850.667,66,1,False,483644785.333,483644850.667,66,1,False,483644785.333,483644850.667,66,1
3b3f3f05e2ae3ab6a08f,-4023511746,A,training,Cond1,456,False,474,False,483237124.667,483237191.667,68,1,False,483237124.667,483237191.667,68,1,False,483237125.667,483237191.667,67,1
8da0440b12cf38c26e8e,-4023511746,B,training,Cond2,456,False,480,False,483274625.333,483274691.667,68,1,False,483274625.667,483274691.667,67,1,False,483274626.667,483274691.667,66,1
ecd33beacec4f14b5aae,-4023511604,B,training,Cond2,456,False,479,False,483263279.333,483263346.333,68,1,False,483263279.333,483263346.333,68,1,False,483263279.333,483263346.333,68,1
e933735624380a9213c7,-4023511592,A,training,Cond1,456,False,474,False,483236929.667,483236994.333,66,1,False,483236929.667,483236994.333,66,1,False,483236929.667,483236994.333,66,1
7dfdfeb7f36e1e44e92b,-4023511592,B,training,Cond2,456,False,480,False,483274832.0,483274897.667,67,1,False,483274832.0,483274897.667,67,1,False,483274832.0,483274897.667,67,1
ad8fd931ae392d099a62,-4021511614,B,training,Cond2,456,False,522,False,483831289.333,483831355.333,67,1,False,483831289.333,483831355.333,67,1,False,483831290.667,483831355.333,66,1
f19f88377bd0d8b884e1,-4021511602,A,training,Cond1,456,False,516,False,483788326.0,483788392.0,67,1,False,483788326.0,483788392.0,67,1,False,483788326.0,483788392.0,67,1
e9e1d21267a96c705e79,-4021511544,B,training,Cond2,456,False,543,False,484006443.0,484006510.0,68,1,False,484006443.0,484006510.0,68,1,False,484006443.0,484006510.0,68,1
0e9036b3ff0c9055aa30,-4021511536,B,training,Cond2,456,False,528,True,483908224.333,483908528.333,305,1,True,483908224.333,483908528.333,305,1,True,483908224.333,483908528.333,305,1
bd7ff0affdbf0b2b120c,-4021511500,B,training,Cond2,456,False,525,False,483846520.333,483846587.0,68,1,False,483846521.0,483846587.0,67,1,False,483846521.0,483846587.0,67,1
88d21a3ba36bc8b4514f,-4021511496,B,training,Cond2,456,False,527,False,483906878.667,483906936.667,59,1,False,483906878.667,483906936.667,59,1,False,483906878.667,483906936.667,59,1
5882794b7178766bee0a,-4019511806,A,training,Cond1,456,False,530,False,483924967.333,483925033.0,67,1,False,483924967.333,483925033.0,67,1,False,483924967.333,483925033.0,67,1
97f9c228599e29ab12d8,-4019511794,A,training,Cond1,456,False,529,False,483919759.333,483919825.667,67,1,False,483919759.333,483919825.667,67,1,False,483919759.333,483919825.667,67,1
3225fbe683f80629efd5,-4019511774,A,training,Cond1,456,False,536,False,483955286.667,483955354.667,69,1,False,483955286.667,483955354.667,69,1,False,483955286.667,483955354.667,69,1
9d612778fac72ebccef2,-4019511774,B,training,Cond2,456,False,545,False,484013086.333,484013155.333,70,1,False,484013086.333,484013155.333,70,1,False,484013088.333,484013155.333,69,1
a7847fa3bbe78a841929,-4019511770,A,training,Cond1,456,False,530,False,483925357.0,483925425.0,69,1,False,483925357.0,483925425.0,69,1,False,483925357.0,483925425.0,69,1
07f829e49f3308e6a223,-4019511766,B,training,Cond2,456,False,539,False,483966584.333,483966653.333,70,1,False,483966584.333,483966653.333,70,1,False,483966584.333,483966653.333,70,1
6ea75e8be0c5e05fade9,-4019511758,B,training,Cond2,456,False,539,False,483964698.667,483964767.333,80,1,False,483964698.667,483964767.333,80,1,False,483964698.667,483964767.333,80,1
014746cf9bda1cedc2ba,-4019511616,B,training,Cond2,456,False,545,False,484013282.667,484013350.333,69,1,False,484013282.667,484013350.333,69,1,False,484013282.667,484013350.333,69,1
3cb9401b01865f958ecf,-4017511586,B,training,Cond2,456,False,536,False,483955696.333,483955763.667,69,1,False,483955696.333,483955763.667,69,1,False,483955696.333,483955763.667,69,1
bcfaabd8932f6a41a5d1,-4017511504,A,training,Cond1,456,False,530,False,483925164.0,483925233.0,70,1,False,483925164.0,483925233.0,70,1,False,483925164.0,483925233.0,70,1
0044f341f2ed7a7e2879,-4017511492,B,training,Cond2,456,False,536,False,483955486.667,483955555.667,70,1,False,483955486.667,483955555.667,70,1,False,483955486.667,483955555.667,70,1
