sample_id,WAFER_ID,STAGE,condition,group_id,start,end
dd4fcd5fe081e53ff3b6,1834206766,A,Cond3,CMP-training-101.csv,484935404.667,484935693.667
bd23fbfa77123a96c177,1834206948,A,Cond3,CMP-training-087.csv,484415441.0,484415750.0
42016882fbf1cf7fe1e0,1834206952,A,Cond3,CMP-training-087.csv,484415271.667,484415583.0
1c428400655c47962554,1834206956,A,Cond3,CMP-training-080.csv,484322538.333,484322822.667
6e69310cdbfaeecb8c9f,1836206946,A,Cond3,CMP-training-072.csv,484127136.667,484127426.667
463c63aa204169499b4e,1836206950,A,Cond3,CMP-training-072.csv,484119825.667,484120125.667
a72088cc6750ee9acce5,1836206954,A,Cond3,CMP-training-072.csv,484121861.667,484122153.333
eae81cd3c4fff458bc78,1836206958,A,Cond3,CMP-training-072.csv,484120440.0,484120744.0
b99f713dab5ef8052e5c,1836206966,A,Cond3,CMP-training-072.csv,484120138.0,484120430.0
ae2575d351e4aca9152f,1836206976,A,Cond3,CMP-training-072.csv,484126691.667,484126975.667
645b657a562636c2ba57,1836206980,A,Cond3,CMP-training-072.csv,484126834.667,484127125.0
2c181a3965b4ca0855a8,1836206984,A,Cond3,CMP-training-072.csv,484133477.0,484133772.0
ff66ff9897b20fd5000a,1836206992,A,Cond3,CMP-training-072.csv,484148147.667,484148442.667
077a12ae64b1141dc245,1836207000,A,Cond3,CMP-training-072.csv,484133632.0,484133924.0
e906848098a3722fd1f6,1836207008,A,Cond3,CMP-training-072.csv,484148450.667,484148738.667
214cbeef12c43fd036e6,1836207012,A,Cond3,CMP-training-080.csv,484172410.667,484172709.333
f1db95fa71203a471519,1836207016,A,Cond3,CMP-training-072.csv,484141710.667,484142006.667
fd93a0e8f601dcd699f4,1836207020,A,Cond3,CMP-training-072.csv,484133331.333,484133615.0
5f114645663b5c02602d,1836207028,A,Cond3,CMP-training-072.csv,484153278.0,484153576.333
ad58f61e30539ce0e733,1838206722,A,Cond3,CMP-training-080.csv,484193954.333,484194240.0
b31da3129d712e94bfeb,1838206726,A,Cond3,CMP-training-080.csv,484269163.0,484269459.667
4b157c9cd981716d9872,1838206730,A,Cond3,CMP-training-080.csv,484193669.0,484193947.0
c6b0711f76649d2db796,1838206734,A,Cond3,CMP-training-080.csv,484169829.333,484170120.667
b54734756f0204c9aecc,1838206742,A,Cond3,CMP-training-072.csv,484160135.667,484160418.667
c32b10ed44fdae7c5c27,1838206746,A,Cond3,CMP-training-072.csv,484159835.667,484160130.667
1a2d2d413f81d77e4896,1838206750,A,Cond3,CMP-training-080.csv,484164930.333,484165219.333
d202183f39579a9827e5,1838206762,A,Cond3,CMP-training-080.csv,484193808.333,484194095.333
35403d66cd84f083e98b,1838206770,A,Cond3,CMP-training-080.csv,484169680.667,484169970.667
53c2b601098e6ce52f38,1838206782,A,Cond3,CMP-training-080.csv,484220004.0,484220283.333
150fd4ad0a7318cffede,1838206952,A,Cond3,CMP-training-072.csv,484153122.667,484153417.0
87ed814c92b9d320f4f5,1838206960,A,Cond3,CMP-training-080.csv,484169375.667,484169669.667
e8697465455ff7682aa2,1838206972,A,Cond3,CMP-training-072.csv,484159989.667,484160275.0
9ab2ad853957eefb72ec,1840206962,A,Cond3,CMP-training-101.csv,485093993.333,485094288.333
56a6e64eaaeca159b532,1840206966,A,Cond3,CMP-training-115.csv,485177730.0,485178015.0
2bfa25c9e7cb987ad8b3,1840206974,A,Cond3,CMP-training-114.csv,485150443.0,485150727.0
df4863cd2229a0b2c21b,1840206980,A,Cond3,CMP-training-114.csv,485156276.667,485156553.333
3529b159b651866bec49,1840206984,A,Cond3,CMP-training-114.csv,485149709.0,485150005.333
2baac219dda826cdd63e,1840206992,A,Cond3,CMP-training-117.csv,485255949.0,485256241.667
3a51b1943a6ff6fee521,1840207000,A,Cond3,CMP-training-114.csv,485150151.0,485150443.0
53a5a7988c4177aaae82,1840207008,A,Cond3,CMP-training-114.csv,485150300.667,485150584.0
a64884767ec5eaefa1b4,1840207028,A,Cond3,CMP-training-114.csv,485156751.333,485157042.333
a3da09a6352d41d3362a,1840207036,A,Cond3,CMP-training-114.csv,485169011.0,485169301.0
e1f548b73b6f2d9bfbb3,1842206722,A,Cond3,CMP-training-117.csv,485342938.333,485343205.333
7c2d727c39a0b8a8a6bb,1842206734,A,Cond3,CMP-training-117.csv,485342315.333,485342605.333
24509589c5432303b3be,1842206742,A,Cond3,CMP-training-114.csv,485153745.333,485154037.333
574d6a9334cf5f307fca,1842206746,A,Cond3,CMP-training-115.csv,485182462.0,485182752.0
76f9346a0be85fc1be1a,1842206770,A,Cond3,CMP-training-117.csv,485422310.0,485422592.0
b7e0661c8053c51776f2,1842206774,A,Cond3,CMP-training-117.csv,485337950.333,485338226.333
1464a72b7d6636b5fee5,1842206948,A,Cond3,CMP-training-114.csv,485165998.0,485166284.0
cd9f01489966caf1d4e0,1842206968,A,Cond3,CMP-training-115.csv,485172433.0,485172728.0
15604f34f429a913822b,1842206972,A,Cond3,CMP-training-114.csv,485155973.333,485156336.333
6102fc80bf63fb3b7bc7,1844206918,A,Cond3,CMP-training-101.csv,484935262.667,484935546.667
7d778bb99f3549b3cc5e,1844206922,A,Cond3,CMP-training-101.csv,484961639.667,484961926.667
25a5ea8da1ee614469d8,1844206926,A,Cond3,CMP-training-101.csv,484955819.333,484956105.667
8b5cad545e6c9918fe21,1844206942,A,Cond3,CMP-training-101.csv,484961934.0,484962218.667
b47ef5b7a4947c8bcdd1,1844206984,A,Cond3,CMP-training-101.csv,485016914.667,485017208.333
ddbb4897a8ac1ab9efbd,1844206988,A,Cond3,CMP-training-101.csv,485059256.667,485059545.667
71088f7791ffe1c0d1c9,1844207004,A,Cond3,CMP-training-101.csv,485017361.333,485018171.667
09f8fc2ec70a51a1f6ac,1844207008,A,Cond3,CMP-training-101.csv,485017216.667,485018094.667
e93c8afb17a9d6f1ebda,1844207012,A,Cond3,CMP-training-101.csv,485022890.667,485023393.667
f546b033b92cc9963a07,1844207016,A,Cond3,CMP-training-101.csv,485009861.333,485010165.333
78d56107354a79152f2a,1844207020,A,Cond3,CMP-training-101.csv,485015745.333,485016035.667
dc49cfc1a3ee39ebf00e,1844207024,A,Cond3,CMP-training-101.csv,484934150.667,484934440.667
5a15e989d485475cb08c,1846206722,A,Cond3,CMP-training-101.csv,485121452.667,485121738.333
82a15fffd0ce2d47c9dc,1846206726,A,Cond3,CMP-training-101.csv,485105717.667,485106007.667
e3f6f743b2a0d1e2b432,1846206730,A,Cond3,CMP-training-115.csv,485174533.0,485174824.0
55afca9d43b78202544d,1846206738,A,Cond3,CMP-training-101.csv,485106015.333,485106300.333
d662e03e94f2d2f19e25,1846206754,A,Cond3,CMP-training-101.csv,485085822.333,485086107.333
079db6d6a54d37c7aa0d,1846206758,A,Cond3,CMP-training-101.csv,485121600.333,485121884.667
c8a615e24c0e0b56274e,1846206762,A,Cond3,CMP-training-101.csv,485085521.333,485085817.333
9b58edaab49c9fcd3658,1846206766,A,Cond3,CMP-training-101.csv,485103327.333,485103617.333
4d68dec2770ee4c254c4,1846206774,A,Cond3,CMP-training-101.csv,485106163.0,485106443.333
faa2a92e3d54367f8ae2,1846206778,A,Cond3,CMP-training-101.csv,485111978.667,485112267.667
fd81f56e184c90038511,1846206782,A,Cond3,CMP-training-101.csv,485085675.333,485085965.333
0496757b15f37cd88fc7,1846206912,A,Cond3,CMP-training-101.csv,485016188.0,485016469.333
891a6e69e4461cfc28af,1846206920,A,Cond3,CMP-training-101.csv,485059699.667,485060469.667
db78ddc119a55450fbee,1846206924,A,Cond3,CMP-training-101.csv,485023266.667,485023542.667
b3ef4961b92fffd1f83b,1846206928,A,Cond3,CMP-training-101.csv,485017068.333,485017351.667
a9f80dad86365e45c545,1852206918,A,Cond3,CMP-training-117.csv,485689828.667,485690103.667
2c8fabf8b0ced303b830,1852206930,A,Cond3,CMP-training-117.csv,485363923.0,485364205.667
14a10677ebd59ec31af3,1852206934,A,Cond3,CMP-training-117.csv,485365226.333,485365512.333
84e5ae2794a62c91621a,1852206942,A,Cond3,CMP-training-117.csv,485339409.333,485339701.667
9b02eb50ee6d4b5c1bee,1852206980,A,Cond3,CMP-training-117.csv,485511311.333,485511603.333
695d362ec0a51c6afcd2,1852206992,A,Cond3,CMP-training-117.csv,485363334.333,485363620.333
caf8829de072fa8a898a,1852206996,A,Cond3,CMP-training-117.csv,485364063.0,485364350.333
b9ab713a697e5c8e6571,1852207004,A,Cond3,CMP-training-117.csv,485363628.667,485363913.333
50abcbf082f4ded18c1d,1852207008,A,Cond3,CMP-training-117.csv,485369418.333,485369690.333
f9edd232f233bcfa0f8e,1852207012,A,Cond3,CMP-training-117.csv,485339255.333,485339548.333
443b5153c617d9de7bc0,1852207016,A,Cond3,CMP-training-117.csv,485363773.667,485364058.333
045e6300e3ee6cbd8f4f,1852207024,A,Cond3,CMP-training-117.csv,485363048.333,485363331.0
010208d6ff02eb5c207b,1852207028,A,Cond3,CMP-training-117.csv,485364641.333,485364927.333
8499c08afd5f73da29a6,1852207032,A,Cond3,CMP-training-117.csv,485364492.667,485364782.333
b63b15d4621a0979f6fa,1852207036,A,Cond3,CMP-training-117.csv,485363189.333,485363475.333
ae1c0ee16bd5ea429b41,1854206786,A,Cond3,CMP-training-117.csv,485597528.667,485597806.667
e4cb5974d877b323beab,1854206790,A,Cond3,CMP-training-117.csv,485541269.667,485541548.0
07db7538730a0b2f69fe,1854206798,A,Cond3,CMP-training-117.csv,485541124.0,485541406.667
050cb862c4c8b1ba0331,1854206806,A,Cond3,CMP-training-117.csv,485534791.0,485535070.0
9f13684e7e579bf316c4,1854206810,A,Cond3,CMP-training-117.csv,485527569.667,485527852.667
dbcb908252807068e265,1854206814,A,Cond3,CMP-training-117.csv,485527712.0,485527991.333
4623af7d38d498ac426e,1854206818,A,Cond3,CMP-training-117.csv,485652387.333,485652685.0
e579dec0e4b15397d77c,1854206822,A,Cond3,CMP-training-117.csv,485660472.333,485660749.0
5baec387516a367d6086,1854206830,A,Cond3,CMP-training-117.csv,485633016.667,485633310.667
ae5b36943e1631c2be74,1854206842,A,Cond3,CMP-training-117.csv,485662403.333,485662697.0
8061bcca2ffddf820b81,1854206880,A,Cond3,CMP-training-117.csv,485534928.0,485535214.667
016e5e563f5014c2f1d8,1854206888,A,Cond3,CMP-training-117.csv,485540978.0,485541263.0
498727c6e237d6c08df2,1854206892,A,Cond3,CMP-training-117.csv,485511463.333,485511745.333
e5806d3627ce9ff244ab,2056207360,A,Cond3,CMP-training-134.csv,486264221.333,486264511.333
c4b9c1349a47001c15d5,2056207368,A,Cond3,CMP-training-134.csv,486333435.333,486333715.333
ec4f20187ff9dc5fa44f,2056207372,A,Cond3,CMP-training-134.csv,486261675.667,486261970.333
ca84a4e2e2501ea92938,2056207384,A,Cond3,CMP-training-134.csv,486256346.333,486256630.333
f9f678a89c308db21acc,2056207392,A,Cond3,CMP-training-148.csv,486148142.667,486148428.667
ecf7d8cb3c136c1e4b2c,2056207396,A,Cond3,CMP-training-148.csv,486148431.667,486148712.667
696ca1f99fb4b275e5f5,2056207400,A,Cond3,CMP-training-145.csv,486092017.333,486092319.333
2b081f335e8e2134b787,2056207404,A,Cond3,CMP-training-148.csv,486148287.667,486148570.667
7463a7df1863b80675d3,2056207408,A,Cond3,CMP-training-134.csv,486333719.333,486334013.333
0d24074e4fe7edbbc1f2,2056207412,A,Cond3,CMP-training-134.csv,486333572.0,486333862.333
cfdbe5dbbf299d54b181,2056207416,A,Cond3,CMP-training-148.csv,486147000.0,486147288.667
837821850aa2fafbfb75,2056207420,A,Cond3,CMP-training-134.csv,486195601.333,486195895.667
d9fbe2f3d9d142a0a785,2056207558,A,Cond3,CMP-training-148.csv,486135362.333,486135655.0
2b5264b0af7894537701,2056207562,A,Cond3,CMP-training-137.csv,485863006.333,485863293.0
e89d3d620b3a84a41e95,2056207566,A,Cond3,CMP-training-137.csv,485863301.333,485863580.0
0367165ba72dacdd939e,2058207552,A,Cond3,CMP-training-134.csv,486263377.333,486263674.0
8105b59e014fa13c4167,2058207556,A,Cond3,CMP-training-134.csv,486277627.0,486277917.0
0aae7e22ad5e7af6fea7,2058207560,A,Cond3,CMP-training-134.csv,486323724.333,486324012.333
3a48bc4d5bf64916dbed,2058207564,A,Cond3,CMP-training-134.csv,486257073.333,486257363.333
c010ebb45a245555c906,2058207618,A,Cond3,CMP-training-134.csv,486388060.667,486388360.667
c615ed8540869bf763ea,2058207622,A,Cond3,CMP-training-134.csv,486351493.667,486351787.667
f63b22c3f3484e0c10a2,2058207630,A,Cond3,CMP-training-134.csv,486323567.333,486323862.333
ff2a2cfef8457c2e09b6,2058207646,A,Cond3,CMP-training-134.csv,486357368.667,486357663.0
6e22c8f4750ab1cabb0a,2058207658,A,Cond3,CMP-training-134.csv,486264503.333,486264788.333
02734d7cbf1070cd7441,2058207662,A,Cond3,CMP-training-134.csv,486294420.0,486294719.0
6c88d768f5af5e948c87,2058207666,A,Cond3,CMP-training-134.csv,486341333.333,486341613.333
b48b1f2532cb6f83547a,2058207670,A,Cond3,CMP-training-134.csv,486304528.667,486304816.667
2aa01f566f759ec68752,2058207678,A,Cond3,CMP-training-134.csv,486339307.333,486339599.333
1444f238b3146661b7d3,2062207560,A,Cond3,CMP-training-134.csv,485785875.0,485786151.0
71094dd52afab663d8ef,2062207568,A,Cond3,CMP-training-133.csv,485694807.0,485695107.0
4e4cdda9a8614436bbd0,2062207572,A,Cond3,CMP-training-133.csv,485695111.0,485695403.0
1fb0e0bdb3a4caa69ed8,2062207576,A,Cond3,CMP-training-133.csv,485692955.667,485693246.667
7d890ce46d7573f4f709,2062207580,A,Cond3,CMP-training-117.csv,485673963.667,485674259.667
124d8145701e954b1987,2062207626,A,Cond3,CMP-training-137.csv,485863157.0,485863437.333
f98977119e15104bd8d0,2062207634,A,Cond3,CMP-training-137.csv,485847306.333,485847600.0
d0da2ec91ce83314dce2,2062207642,A,Cond3,CMP-training-134.csv,485747895.0,485748190.0
0dfc20200f64b1fd3bc9,2062207646,A,Cond3,CMP-training-134.csv,485749704.0,485749998.0
99275ba4419ee9ac7777,2062207654,A,Cond3,CMP-training-134.csv,485770615.333,485770906.0
bb393ee9755bd8555b37,2062207658,A,Cond3,CMP-training-134.csv,485728976.667,485729269.667
9d910d410dc12e312822,2062207662,A,Cond3,CMP-training-134.csv,485748051.0,485748336.0
9a680da08c47f0cce843,2062207666,A,Cond3,CMP-training-133.csv,485693109.667,485693398.0
8057ef80f65da28a25ad,2062207674,A,Cond3,CMP-training-133.csv,485694968.0,485695248.0
642dc51c5ab07767918e,2064207376,A,Cond3,CMP-training-134.csv,486635773.333,486636058.333
8728ed6bce3c80ea37cc,2064207388,A,Cond3,CMP-training-169.csv,486840757.0,486841040.0
aca62bf8faac832af3d9,2064207392,A,Cond3,CMP-training-134.csv,486616263.333,486616549.333
cffce9daa2b8e9477323,2064207404,A,Cond3,CMP-training-134.csv,486616119.333,486616405.333
b4155aece30233e1d5ed,2064207412,A,Cond3,CMP-training-134.csv,486611777.333,486612082.333
1132f4156f827111728b,2064207420,A,Cond3,CMP-training-134.csv,486606690.333,486606976.667
d6e70e849f1f69207304,2064207570,A,Cond3,CMP-training-166.csv,486730952.0,486731241.0
ffa4fdca6ed57d7511d5,2064207574,A,Cond3,CMP-training-134.csv,486525967.667,486526251.0
4b981eecb202f448fcfe,2064207578,A,Cond3,CMP-training-134.csv,486591018.667,486591304.0
069bc23ef6035c9ec17d,2064207582,A,Cond3,CMP-training-134.csv,486589066.0,486591011.0
7113e6896f1c7824ab55,2066207556,A,Cond3,CMP-training-167.csv,486767347.0,486767639.0
f7cb44bb82f2475e4dc8,2066207572,A,Cond3,CMP-training-166.csv,486731099.333,486731386.0
ee17015b752e32752692,2066207638,A,Cond3,CMP-training-171.csv,486895826.667,486896268.333
653013e308a8de7dfbae,2066207654,A,Cond3,CMP-training-166.csv,486738886.667,486739175.667
cd92bd6c80037ba098c4,2066207658,A,Cond3,CMP-training-167.csv,486783772.0,486784056.0
ee7a7e06b7c9448651bc,2066207662,A,Cond3,CMP-training-169.csv,486812706.333,486812983.667
6b6f77a9d074a05a7dd1,2066207666,A,Cond3,CMP-training-167.csv,486764104.0,486764387.0
bae00ce684ed453a2c2b,2066207674,A,Cond3,CMP-training-167.csv,486763801.333,486764096.667
54eca18e197e3157bee5,2066207678,A,Cond3,CMP-training-167.csv,486755614.667,486755908.667
56a5eeb6c2fa58d13afb,2068207526,A,Cond3,CMP-training-134.csv,486522589.0,486522878.0
4c1fe33cb3d132e8cb25,2068207530,A,Cond3,CMP-training-134.csv,486460210.667,486460503.667
662a67b76e242161f07a,2068207550,A,Cond3,CMP-training-134.csv,486460361.0,486460648.667
e1b0a781e17b54b91ada,2070207528,A,Cond3,CMP-training-134.csv,486494605.333,486494887.333
d0bd79be9d82b3867ed5,2070207532,A,Cond3,CMP-training-134.csv,486502354.333,486502642.333
b3780863a96414cbaa5a,2070207682,A,Cond3,CMP-training-134.csv,486483585.333,486483869.333
44074a3d445e53fd55a5,2070207686,A,Cond3,CMP-training-134.csv,486492420.333,486492706.333
7d02782d14f3a5a80206,2070207690,A,Cond3,CMP-training-134.csv,486483437.333,486483723.333
545dd5c461c2d3d896a0,2070207694,A,Cond3,CMP-training-134.csv,486505496.0,486505779.0
53376cca2095770643d5,2070207698,A,Cond3,CMP-training-134.csv,486494465.333,486494746.333
6873cd3c5474b847d7a9,2070207702,A,Cond3,CMP-training-134.csv,486503459.333,486503742.333
2b3f19bc892ebb58d193,2070207706,A,Cond3,CMP-training-134.csv,486510503.0,486510787.0
40f39bc8ee9bbd06742b,2070207714,A,Cond3,CMP-training-134.csv,486505343.0,486505635.0
6bbce4b304423e538ad5,2070207718,A,Cond3,CMP-training-134.csv,486525668.0,486525959.0
090447a29db544a0760e,2070207726,A,Cond3,CMP-training-134.csv,486519928.667,486520217.0
4df0e053252ff780dd75,2076207424,A,Cond3,CMP-training-172.csv,486949257.333,486949546.333
d44c85d04e91538c513b,2076207436,A,Cond3,CMP-training-172.csv,486906878.0,486907174.0
12ff7c625baa9d45030b,2076207444,A,Cond3,CMP-training-169.csv,486840615.0,486840897.0
f8726b5770d320f66866,2076207476,A,Cond3,CMP-training-172.csv,486967690.0,486967984.0
610d57ba49c6c283336b,2076207480,A,Cond3,CMP-training-172.csv,486982444.0,486982734.0
14e40083fd3bedb4a70e,2076207484,A,Cond3,CMP-training-175.csv,486990511.0,486990788.0
1148db8c9700e408e88f,2076207526,A,Cond3,CMP-training-170.csv,486847823.333,486848117.333
bc21a923dea09aa48b9f,2076207546,A,Cond3,CMP-training-169.csv,486840902.0,486841189.0
9bd8703eb02390aab159,2078207496,A,Cond3,CMP-training-175.csv,486994635.333,486994913.333
b22ab8a1f5d705aab295,2104497922,B,Cond2,CMP-training-062.csv,483817545.333,483817927.667
61ff1eebc59f89575616,2110498180,A,Cond1,CMP-training-101.csv,485084593.0,485084947.0
3cf003b0e0d9406fe666,2110498228,A,Cond1,CMP-training-117.csv,485380215.0,485380562.667
3e12b7cc66f4e038ba7d,2114498118,A,Cond1,CMP-training-062.csv,483642759.333,483643132.333
a1c0c7bc9d164c836793,2655292676,A,Cond1,CMP-training-172.csv,487060592.333,487060952.333
a5f11799d424f1d5b54e,2655292676,B,Cond2,CMP-training-172.csv,487112330.667,487112668.667
4b009f9643bde5a1f62c,2655292684,A,Cond1,CMP-training-172.csv,487019828.333,487020188.333
e875d34f202aae8c7207,2655292684,B,Cond2,CMP-training-172.csv,487064048.0,487064412.0
2529d5d4a0dbf3e80daf,2655292700,B,Cond2,CMP-training-172.csv,487146855.0,487147210.667
e3111626d2dec47f0526,2655292708,B,Cond2,CMP-training-172.csv,487109293.667,487109645.667
70fa01ac459d75c29619,2655292712,B,Cond2,CMP-training-172.csv,487134642.667,487135003.667
1e695550f4e025f3eb4f,2655292716,B,Cond2,CMP-training-172.csv,487112501.667,487112853.667
661374271278d0161afd,2655292922,B,Cond2,CMP-training-172.csv,486964468.667,486964824.667
9c0de4370cfe3d75bdbc,2657292900,A,Cond1,CMP-training-172.csv,487138517.667,487138857.0
8980919da8465016e4d8,2657292942,A,Cond1,CMP-training-172.csv,487105824.333,487106171.0
78cb164b39aab3853a65,2657292950,A,Cond1,CMP-training-172.csv,487125142.0,487125497.667
946b4f7bae6aac069302,2663292680,A,Cond1,CMP-training-101.csv,484939632.667,484939992.667
be1a6cd030718a795d9a,2663292680,B,Cond2,CMP-training-101.csv,485009821.333,485010205.667
7a684c9c55a0788225dd,2663292684,B,Cond2,CMP-training-101.csv,485055629.667,485055988.667
936fcdb9fff8d1594643,2663292688,A,Cond1,CMP-training-101.csv,484772882.0,484773244.0
6c04bd525b4373e2a9b0,2663292688,B,Cond2,CMP-training-101.csv,484845659.0,484846016.0
becdf9651be28618e8e3,2663292696,B,Cond2,CMP-training-101.csv,484873534.333,484873900.333
465d4c727adcab8e31eb,2663292700,B,Cond2,CMP-training-101.csv,484872613.333,484872972.0
4df7631500e9ee5610b2,2663292720,A,Cond1,CMP-training-101.csv,484939449.667,484939811.667
a5e2e65857d2e2fae5a2,2663292724,A,Cond1,CMP-training-101.csv,484931070.667,484931435.667
8649c26e524a08f22d42,2663292728,A,Cond1,CMP-training-101.csv,484993917.667,484994273.667
58571e66aaaa10636710,2663292728,B,Cond2,CMP-training-101.csv,485055436.333,485055801.667
0afebc737ab594f1c7b5,2663292922,B,Cond2,CMP-training-101.csv,484833124.333,484833487.0
604f3d45cbc8742fbe76,2665292900,A,Cond1,CMP-training-101.csv,485029231.667,485029589.667
e53befd14cc461cb0766,2665292900,B,Cond2,CMP-training-101.csv,485128080.0,485128418.0
d38b677ffd60d07f8430,2665292916,A,Cond1,CMP-training-101.csv,484939821.333,484940179.667
005aeed48b53df384006,2665292920,B,Cond2,CMP-training-114.csv,485165647.0,485166005.0
43a1f8d7a77307c06d5d,2665292924,A,Cond1,CMP-training-101.csv,485038762.333,485038945.0
927fc0f9d244a350705c,2665292924,B,Cond2,CMP-training-101.csv,485126649.0,485127004.667
c9573ee2f5ea8e84be7b,2665292934,B,Cond2,CMP-training-115.csv,485192724.0,485193086.0
fbe191743b2e0c912be8,2665292942,B,Cond2,CMP-training-117.csv,485493053.333,485493417.333
5c626aa0121919e98c2a,2665292946,B,Cond2,CMP-training-115.csv,485192531.0,485192890.0
a026b61907051ca9aac8,2665292950,B,Cond2,CMP-training-114.csv,485169369.0,485169731.0
1b479c69893cf1eb8f76,2665292986,A,Cond1,CMP-training-137.csv,485925708.0,485926059.0
b22d678c4539e99ed400,2665292986,B,Cond2,CMP-training-137.csv,485993640.333,485993995.333
b2901af056a605c93184,2665292990,B,Cond2,CMP-training-137.csv,485965000.0,485965357.333
37a0692e686e1528d545,2667292672,B,Cond2,CMP-training-134.csv,486466492.667,486466848.667
67837e17587222c6e801,2667292676,A,Cond1,CMP-training-137.csv,485971605.333,485971954.333
028d82052136b5b18507,2667292676,B,Cond2,CMP-training-137.csv,486031956.0,486032311.0
6b2a6d3a7f6d0bf8bfce,2667292680,A,Cond1,CMP-training-137.csv,485925339.0,485925688.0
888afe7ee36bd18b0f1b,2667292704,B,Cond2,CMP-training-137.csv,485968850.333,485969204.333
56827bb8a518e66142c1,2667292708,A,Cond1,CMP-training-137.csv,485918403.667,485918746.667
c856e3177eba65cc7156,2667292712,B,Cond2,CMP-training-137.csv,485993069.333,485993433.333
e9455f421023fbcf3b8e,2667292716,A,Cond1,CMP-training-137.csv,485875059.0,485875409.0
62b0e0cdc41b50cf50ff,2667292720,B,Cond2,CMP-training-137.csv,485993262.333,485993622.333
18773e79b3440d864afb,2667292866,B,Cond2,CMP-training-137.csv,485969039.333,485969394.333
46168fb53356caf30cb9,2667292870,B,Cond2,CMP-training-137.csv,485993453.333,485993811.333
18b6032a84dcdedb72e3,2667292874,A,Cond1,CMP-training-137.csv,485902266.667,485902621.667
a1e639c3c21a87ba4a9e,2667292878,B,Cond2,CMP-training-137.csv,485971237.333,485971592.333
3467b0482bb5a411d036,2667292894,A,Cond1,CMP-training-137.csv,485925891.0,485926244.0
6250e2a91e721eeed9a6,2667292894,B,Cond2,CMP-training-137.csv,486000155.333,486000512.333
148cc533345063ad8969,2669292930,B,Cond2,CMP-training-172.csv,486920547.0,486920908.0
825503730c841b9dc967,2669292938,B,Cond2,CMP-training-169.csv,486840364.667,486840704.0
2656d3add865fd1c3323,2669292962,B,Cond2,CMP-training-166.csv,486746747.667,486747093.667
21875bdd674560402390,2669292970,B,Cond2,CMP-training-167.csv,486774884.0,486775240.333
23842f95fd3a7da4fb0b,2703293042,A,Cond1,CMP-training-000.csv,481993428.0,481993810.0
bb263cad2fa0119d77a5,2703293046,B,Cond2,CMP-training-014.csv,482134309.667,482134688.667
5bd2a295ba68e67b7fc2,2703293050,A,Cond1,CMP-training-000.csv,481926573.333,481926940.333
e6209cec44f6048f16e2,2703293054,A,Cond1,CMP-training-000.csv,481993221.667,481993596.333
6a24ee08890aaccbab59,2703293060,B,Cond2,CMP-training-014.csv,482134519.0,482134897.667
55f9f8d9c9c022bfebe4,2703293068,B,Cond2,CMP-training-014.csv,482129396.667,482129779.667
812c6b527d794408bcdb,2703293072,B,Cond2,CMP-training-014.csv,482152450.0,482152835.0
f3eb594a997b078698b3,2703293076,B,Cond2,CMP-training-014.csv,482134099.667,482134480.667
8ca76e6927218784fb86,2707293030,A,Cond1,CMP-training-043.csv,482931922.667,482932290.667
74fd749b8cb0db98f6f2,2707293042,A,Cond1,CMP-training-043.csv,482932511.667,482932867.667
fd802e02998993039923,2707293050,A,Cond1,CMP-training-043.csv,482932119.667,482932479.667
487fe4bdfec3e53b6f0d,2707293054,B,Cond2,CMP-training-046.csv,483019254.667,483019632.0
3e3a09b10c0507ae2bc1,2707293076,A,Cond1,CMP-training-043.csv,482932312.333,482932683.333
316439e3aa54e972e5d7,2707293108,A,Cond1,CMP-training-087.csv,484523601.333,484523953.333
e723b0615d516d626705,2707293112,B,Cond2,CMP-training-087.csv,484602936.333,484603291.667
f350d4e7a2df45ab2248,2709292810,B,Cond2,CMP-training-087.csv,484602186.333,484602547.333
4181984f5129bb85acc8,2709292838,B,Cond2,CMP-training-087.csv,484602572.333,484602919.333
0d911dc5876d64315ab2,2709292842,A,Cond1,CMP-training-087.csv,484524399.0,484524750.0
ba91575922f48e08501f,2709292846,B,Cond2,CMP-training-087.csv,484602376.333,484602747.333
fc1f7f598876ee3796fd,2709292850,A,Cond1,CMP-training-087.csv,484523233.333,484523588.333
f62a490263a5fd11818c,2709292850,B,Cond2,CMP-training-087.csv,484586602.667,484586962.667
6cf7a396c0d2acda6133,2709292854,A,Cond1,CMP-training-087.csv,484523048.667,484523403.333
7d17016484107a91f038,2709292858,A,Cond1,CMP-training-087.csv,484513747.0,484515703.333
ae01acbc2353602d8ae7,2709292862,A,Cond1,CMP-training-087.csv,484524043.667,484524381.0
839b5afd3e23e8db6ee5,2717292802,A,Cond1,CMP-training-000.csv,481926373.0,481926740.0
a003ff939c8c40162945,2717292802,B,Cond2,CMP-training-000.csv,481995255.333,481995634.0
67609a88b555736a810d,2717292818,B,Cond2,CMP-training-000.csv,481896408.667,481896774.667
ecd3ba2608fb2399ba6a,2717292822,A,Cond1,CMP-training-000.csv,481803806.0,481804155.0
3eb5c960ba760ad6f8d0,2717292822,B,Cond2,CMP-training-000.csv,481896604.667,481896974.667
e071dc5879ac2b8539da,2717292834,A,Cond1,CMP-training-000.csv,481806028.0,481806387.0
d2eb7335736fc246ed20,2717292838,A,Cond1,CMP-training-000.csv,481805639.0,481806003.0
20d4131148d7a6784e03,2717292842,B,Cond2,CMP-training-000.csv,481869375.333,481869748.667
