sample_id,WAFER_ID,STAGE,condition,group_id,start,end,qc_active_episodes,qc_raw_count,qc_gap_count,qc_active_count,qc_longest_count,qc_trimmed_count,cohort
063019c2ea741f6bb697,-4027511568,A,Cond1,CMP-training-020.csv,482773518.333,482773862.667,1,174,174,59,59,53,training
ed3de9488562bcd71b6d,-4027511568,B,Cond2,CMP-training-020.csv,482815416.667,482815788.667,1,199,199,68,68,60,training
870c67d2afd6fb47ba00,-4027511564,A,Cond1,CMP-training-020.csv,482798888.333,482799240.333,1,179,179,77,77,69,training
e7c4fe7f655a8be7b39e,-4027511564,B,Cond2,CMP-training-020.csv,482844782.667,482845158.667,1,196,196,70,70,62,training
ac0381b264de3c71c4e7,-4027511560,B,Cond2,CMP-training-043.csv,482928355.0,482928725.333,1,198,198,71,71,62,training
99694582627db5eac6f7,-4027511556,A,Cond1,CMP-training-050.csv,483137083.0,483137447.667,1,192,192,68,68,60,training
6fa26aeab9cc01ae07df,-4025511554,A,Cond1,CMP-training-047.csv,483055576.333,483055946.333,1,195,195,74,74,66,training
a31689b13316de1a985b,-4025511552,B,Cond2,CMP-training-049.csv,483105720.0,483106101.0,1,208,208,71,71,63,training
dc334101fcbf3d2d1b5a,-4025511548,A,Cond1,CMP-training-047.csv,483068827.667,483069187.0,1,190,190,67,67,60,training
9e679115c465cbbb98f9,-4025511536,B,Cond2,CMP-training-049.csv,483105507.0,483105888.0,1,208,208,67,67,60,training
761cad9cb82bfb552973,-4025511496,A,Cond1,CMP-training-051.csv,483212830.0,483213200.0,1,187,187,73,73,65,training
1087736cea46dd4723d7,-4023511802,A,Cond1,CMP-training-062.csv,483639454.333,483639819.667,1,191,191,71,71,63,training
54b1114fef6f8f6697ef,-4023511802,B,Cond2,CMP-training-062.csv,483816441.667,483816824.333,1,209,209,68,68,60,training
f28190f965130285e5fc,-4023511798,A,Cond1,CMP-training-053.csv,483225384.667,483225732.0,0,177,177,0,0,0,training
b4d279d0a302676bfbdc,-4023511798,B,Cond2,CMP-training-053.csv,483263461.333,483263832.333,1,197,197,72,72,64,training
096ecd48968b85e4dc53,-4023511794,A,Cond1,CMP-training-062.csv,483644762.333,483645126.0,1,193,193,70,70,61,training
3b3f3f05e2ae3ab6a08f,-4023511746,A,Cond1,CMP-training-053.csv,483237101.333,483237461.667,1,186,186,72,72,64,training
8da0440b12cf38c26e8e,-4023511746,B,Cond2,CMP-training-053.csv,483274602.0,483274975.667,1,201,201,73,73,62,training
ecd33beacec4f14b5aae,-4023511604,B,Cond2,CMP-training-053.csv,483263256.333,483263632.667,1,200,200,68,68,60,training
e933735624380a9213c7,-4023511592,A,Cond1,CMP-training-053.csv,483236908.0,483237269.667,1,189,189,67,67,59,training
7dfdfeb7f36e1e44e92b,-4023511592,B,Cond2,CMP-training-053.csv,483274807.667,483275181.667,1,201,201,75,75,64,training
ad8fd931ae392d099a62,-4021511614,B,Cond2,CMP-training-062.csv,483831266.333,483831639.667,1,202,202,71,71,63,training
f19f88377bd0d8b884e1,-4021511602,A,Cond1,CMP-training-067.csv,483788303.333,483788666.0,1,191,191,71,71,63,training
e9e1d21267a96c705e79,-4021511544,B,Cond2,CMP-training-072.csv,484006420.667,484006784.0,1,190,190,70,70,62,training
0e9036b3ff0c9055aa30,-4021511536,B,Cond2,CMP-training-071.csv,483908224.333,483909209.333,0,305,305,0,0,0,training
bd7ff0affdbf0b2b120c,-4021511500,B,Cond2,CMP-training-062.csv,483846499.0,483846883.333,1,211,211,71,71,63,training
88d21a3ba36bc8b4514f,-4021511496,B,Cond2,CMP-training-071.csv,483906869.667,483907238.0,1,196,196,61,61,54,training
5882794b7178766bee0a,-4019511806,A,Cond1,CMP-training-071.csv,483924945.667,483925312.0,1,193,193,67,67,59,training
97f9c228599e29ab12d8,-4019511794,A,Cond1,CMP-training-071.csv,483919736.333,483920106.333,1,195,195,67,67,60,training
3225fbe683f80629efd5,-4019511774,A,Cond1,CMP-training-072.csv,483955264.667,483955634.667,1,196,196,70,70,63,training
9d612778fac72ebccef2,-4019511774,B,Cond2,CMP-training-072.csv,484013065.667,484013427.667,1,192,192,71,71,63,training
a7847fa3bbe78a841929,-4019511770,A,Cond1,CMP-training-071.csv,483925335.0,483925699.0,1,191,191,71,71,63,training
07f829e49f3308e6a223,-4019511766,B,Cond2,CMP-training-072.csv,483963957.333,483966936.333,1,199,199,71,71,63,training
6ea75e8be0c5e05fade9,-4019511758,B,Cond2,CMP-training-072.csv,483964676.333,483965051.333,1,201,201,80,80,70,training
014746cf9bda1cedc2ba,-4019511616,B,Cond2,CMP-training-072.csv,484013261.333,484013625.333,1,191,191,70,70,61,training
3cb9401b01865f958ecf,-4017511586,B,Cond2,CMP-training-072.csv,483955674.667,483956048.667,1,203,203,70,70,62,training
bcfaabd8932f6a41a5d1,-4017511504,A,Cond1,CMP-training-071.csv,483925143.0,483925505.0,1,188,188,71,71,63,training
0044f341f2ed7a7e2879,-4017511492,B,Cond2,CMP-training-072.csv,483955466.0,483955840.667,1,204,204,71,71,63,training
124dc5cc0f23e1f19fb7,-3784722864,A,Cond1,CMP-training-020.csv,482480545.0,482480903.0,1,187,187,71,71,63,training
c92be69667b985bd01a3,-3784722786,A,Cond1,CMP-training-020.csv,482796510.0,482796871.333,1,177,177,43,43,38,training
ec9f5dc21a7414613994,-3784722774,A,Cond1,CMP-training-031.csv,482594949.667,482595307.333,1,187,187,72,72,62,training
c03189170f34e5b9f9fe,-3784722774,B,Cond2,CMP-training-031.csv,482678595.333,482678967.667,1,197,197,66,66,58,training
3bc0793f806ef1d1a2ba,-3784722770,A,Cond1,CMP-training-020.csv,482622581.0,482622935.667,1,176,176,76,76,68,training
e131cc41ea8524d1629f,-3784722766,A,Cond1,CMP-training-029.csv,482573968.0,482574329.667,1,188,188,72,72,64,training
eddaa4877bce3c885aaf,-3784722762,A,Cond1,CMP-training-020.csv,482622955.667,482623317.667,1,189,189,71,71,64,training
57171f7dd4f88ce8040e,-3784722754,B,Cond2,CMP-training-020.csv,482494660.333,482495025.333,1,191,191,73,73,67,training
e0f86edd1308ffb68e05,-3780722750,B,Cond2,CMP-training-171.csv,486875985.0,486876343.0,1,185,185,70,70,62,training
e81b53ce8f9871fa6fee,-3780722726,B,Cond2,CMP-training-171.csv,486875791.0,486876152.0,1,188,188,66,66,54,training
41f9196246973f9d4299,-3780722722,B,Cond2,CMP-training-172.csv,486921314.333,486924261.333,0,192,192,0,0,0,training
5acf79ea39c99dfce54b,-3780722694,A,Cond1,CMP-training-172.csv,487082109.333,487082469.333,1,188,188,66,66,58,training
62e38bba327a1002cd87,-3287299576,B,Cond2,CMP-training-087.csv,484659639.333,484659999.333,1,187,187,72,72,64,training
bcc7abe9fff3d5a894bb,-2701400552,B,Cond2,CMP-training-020.csv,482652247.0,482652619.333,1,200,200,69,69,61,training
042ee4d01f5cb8a343df,-2701400532,A,Cond1,CMP-training-013.csv,482011554.667,482011925.667,1,196,196,66,66,58,training
33884e368b875d80a794,-2699400364,A,Cond1,CMP-training-020.csv,482621802.0,482622162.667,1,186,186,70,70,62,training
3c583539dd8cf89e7ad1,-2699400364,B,Cond2,CMP-training-020.csv,482656990.333,482657356.333,1,188,188,71,71,63,training
6f63a985cbc0816bda9b,-2699400356,B,Cond2,CMP-training-020.csv,482742042.0,482742400.667,1,186,186,40,40,36,training
0cc7df66f21a215c275f,-2697400536,B,Cond2,CMP-training-000.csv,481635931.333,481636302.667,1,195,195,75,75,63,training
157cfe1a8fbfae31fc89,-2697400532,B,Cond2,CMP-training-000.csv,481667090.333,481667464.667,1,202,202,67,67,61,training
9dfe5d75505663eef90a,-2579249818,B,Cond2,CMP-training-020.csv,482266915.667,482267283.0,1,185,185,71,71,63,training
a3a20e4e223549957616,-2579249814,A,Cond1,CMP-training-014.csv,482128797.0,482129164.667,1,193,193,68,68,60,training
8ce4020f4a25c84df3f0,-2579249810,A,Cond1,CMP-training-014.csv,482180680.0,482181055.333,1,188,188,71,71,64,training
bc5d24f5f8e462645a33,-2579249784,A,Cond1,CMP-training-014.csv,482180292.0,482180655.0,1,189,189,71,71,63,training
5c871ee84ce9e11a614a,-2579249780,B,Cond2,CMP-training-018.csv,482205822.333,482206186.333,1,189,189,72,72,63,training
8a7324bf3433c863fa32,-2569250042,B,Cond2,CMP-training-117.csv,485568116.333,485568462.333,1,175,175,47,47,41,training
8d0f0bb85b35026cf2ba,-2569250038,A,Cond1,CMP-training-117.csv,485527313.0,485527667.0,1,178,178,73,73,67,training
c587585e8be44e59b889,-2569250030,A,Cond1,CMP-training-117.csv,485527125.667,485527482.667,1,182,182,68,68,60,training
d9095efa1c23a6db0020,-2569250026,B,Cond2,CMP-training-117.csv,485556115.333,485556463.333,0,174,174,0,0,0,training
28ae9cb23f6947abc886,-2569250022,B,Cond2,CMP-training-117.csv,485562129.333,485562492.333,1,190,190,72,72,62,training
76a84111773e6ae8a19a,-2569250018,B,Cond2,CMP-training-117.csv,485562521.333,485562887.333,1,192,192,71,71,62,training
eb2a20bc9753cf4dc868,-2569249820,A,Cond1,CMP-training-117.csv,485564122.333,485564483.333,1,187,187,72,72,64,training
40e0ccfcfe2797c0ed6c,-2569249804,B,Cond2,CMP-training-117.csv,485561736.333,485562103.333,1,193,193,67,67,59,training
d51d18f65021ac8ddfcc,-2569249800,A,Cond1,CMP-training-117.csv,485523123.667,485523481.667,1,182,182,71,71,63,training
8d7a8913b04ebbfa3dfa,-2567249850,B,Cond2,CMP-training-118.csv,485265019.0,485265381.0,1,187,187,68,68,60,training
41e97eb8601e080f5b62,-2567249846,B,Cond2,CMP-training-117.csv,485337406.333,485337779.333,1,195,195,68,68,60,training
a3323871584eff7a0c4b,-2567249826,B,Cond2,CMP-training-117.csv,485336494.333,485336861.333,1,193,193,72,72,64,training
eb1f457ee6ac6a7ee0a6,-2567249792,A,Cond1,CMP-training-117.csv,485556874.333,485557233.333,1,185,185,69,69,55,training
5e1b34f088ee4b88c2ad,-2567249792,B,Cond2,CMP-training-117.csv,485597043.667,485597385.333,0,172,172,0,0,0,training
add06e60e9601d62efc7,-2567249788,A,Cond1,CMP-training-117.csv,485557064.333,485557424.0,1,186,186,72,72,64,training
235f388d72bc73da3341,-2567249788,B,Cond2,CMP-training-117.csv,485595630.667,485595987.667,1,187,187,68,68,59,training
17dd86ebb31c1048986c,-2567249764,A,Cond1,CMP-training-117.csv,485523883.0,485524239.667,1,184,184,71,71,63,training
44e2cd3277e195e96424,-2567249764,B,Cond2,CMP-training-117.csv,485561934.333,485562299.333,1,189,189,71,71,62,training
cb4effffcf59da0509d3,-2567249760,B,Cond2,CMP-training-117.csv,485336888.333,485337251.333,1,191,191,71,71,63,training
5b11336807af53fc300f,-2567249756,A,Cond1,CMP-training-117.csv,485243602.0,485243964.667,1,186,186,67,67,60,training
7e5c1456ff5eab8655cd,-2567249752,A,Cond1,CMP-training-117.csv,485256747.0,485257103.0,1,181,181,71,71,63,training
96b07a1935b0c2ab28f0,-2567249752,B,Cond2,CMP-training-117.csv,485290911.333,485291277.0,1,190,190,68,68,61,training
c59f452bc87c634cb699,-2567249744,A,Cond1,CMP-training-117.csv,485523313.0,485523672.667,1,183,183,73,73,63,training
ffd0f81d1449f3f54c1a,-2567249744,B,Cond2,CMP-training-117.csv,485562324.333,485562691.333,1,190,190,71,71,62,training
fe05353d1263d641eab3,-2567249740,B,Cond2,CMP-training-117.csv,485553159.333,485553521.0,1,187,187,71,71,62,training
8176c599c196cb23b492,-2567249732,B,Cond2,CMP-training-117.csv,485291107.333,485291470.333,1,171,171,71,71,63,training
fdb9bbcb9220e0152d86,-2565250046,B,Cond2,CMP-training-020.csv,482727581.0,482727962.667,1,205,205,67,67,58,training
a396474fb12cae977057,-2565250042,B,Cond2,CMP-training-020.csv,482804851.0,482805224.333,1,198,198,71,71,65,training
14657625535d82293292,-2565250002,B,Cond2,CMP-training-020.csv,482731290.0,482731662.0,1,199,199,61,61,55,training
56285e30920f24603915,-2565249998,A,Cond1,CMP-training-031.csv,482675965.333,482676335.667,1,192,192,69,69,59,training
798c7cc0f3df94def977,-2565249994,B,Cond2,CMP-training-020.csv,482802761.0,482803127.0,1,191,191,76,76,68,training
d3b0a2984f919f4c59e6,-2565249990,A,Cond1,CMP-training-020.csv,482715574.333,482715937.0,1,187,187,72,72,64,training
e297a27bcb40bc7e4c87,-2565249986,B,Cond2,CMP-training-020.csv,482804643.0,482805020.0,1,203,203,67,67,58,training
38b729843aea92d1e2b8,-2151929736,B,Cond2,CMP-training-062.csv,483859632.333,483860014.667,1,210,210,67,67,59,training
2eee6d51dbb85b31d854,-2151929732,B,Cond2,CMP-training-062.csv,483859847.333,483860227.667,1,196,196,73,73,62,training
8419262d6f316adffce3,-2149929672,A,Cond1,CMP-training-062.csv,483642961.667,483643332.667,1,197,197,70,70,62,training
81c93a9e934cd5dede62,-2149929534,A,Cond1,CMP-training-067.csv,483770264.667,483770630.0,1,189,189,60,60,53,training
8e52c26bcfb416bff2f8,-2149929514,B,Cond2,CMP-training-072.csv,484042639.333,484043009.333,1,195,195,73,73,65,training
896cab0a053befe11756,-2143929768,A,Cond1,CMP-training-050.csv,483137279.667,483137641.667,1,191,191,68,68,60,training
d94a9017ec585d437b83,-2143929764,B,Cond2,CMP-training-051.csv,483161925.667,483162316.333,1,212,212,66,66,58,training
f0ba5479ba8e150b6d61,-2143929760,A,Cond1,CMP-training-047.csv,483066640.667,483067015.333,1,195,195,66,66,58,training
9f66967954d52c032568,-2143929740,A,Cond1,CMP-training-047.csv,483066839.333,483067204.333,1,185,185,71,71,64,training
cbd9eb83a1f1f04c7b54,-2143929718,A,Cond1,CMP-training-047.csv,483055773.333,483056138.333,1,193,193,71,71,64,training
2cb7373298abc6fa4dc6,-2143929718,B,Cond2,CMP-training-047.csv,483091277.333,483091648.333,1,199,199,70,70,62,training
5c7820a1da4114ca2a31,-2143929710,A,Cond1,CMP-training-047.csv,483065870.333,483066234.333,1,191,191,71,71,63,training
331d90f1bd532665407b,-2141929716,B,Cond2,CMP-training-045.csv,482990166.667,482990553.0,1,209,209,71,71,63,training
e2b85fd872c749e2d1b1,-2141929700,A,Cond1,CMP-training-020.csv,482789050.0,482789412.0,1,189,189,68,68,60,training
22f89a616e569223c39e,-2141929522,B,Cond2,CMP-training-047.csv,483077508.0,483077880.333,1,199,199,66,66,55,training
8e1c8666b8dc9343c74a,-2141929518,A,Cond1,CMP-training-047.csv,483065678.667,483066039.0,1,189,189,72,72,64,training
40f5fef1e9b0f15ddc3a,-2141929514,A,Cond1,CMP-training-047.csv,483055164.667,483055540.667,1,198,198,74,74,66,training
222edc660ee4209ca385,-2141929510,B,Cond2,CMP-training-047.csv,483077297.0,483077677.0,1,206,206,66,66,58,training
e35b3bcc1ef4a46ec1af,-2141929506,A,Cond1,CMP-training-047.csv,483054959.667,483055338.667,1,200,200,71,71,60,training
1f1f3a09923d7461c537,-2141929486,A,Cond1,CMP-training-043.csv,482953354.0,482953718.0,1,188,188,68,68,60,training
47f73e25687f8af5d8c3,-2139929788,A,Cond1,CMP-training-062.csv,483602864.0,483603229.667,1,191,191,70,70,62,training
ee52b9f73bf8b1a4e615,-2139929772,A,Cond1,CMP-training-062.csv,483601516.667,483601883.667,1,197,197,66,66,58,training
31016af190891e229488,-2139929764,B,Cond2,CMP-training-067.csv,483781803.333,483782175.333,1,204,204,67,67,59,training
9376228e606316e0ce47,-2139929752,B,Cond2,CMP-training-062.csv,483607398.667,483607769.0,1,192,192,69,69,61,training
8394551e0ecd9467bdf2,-2139929748,B,Cond2,CMP-training-062.csv,483599331.333,483599694.667,1,192,192,72,72,67,training
fee2c5c085e3c01371bc,-2139929744,A,Cond1,CMP-training-062.csv,483607794.0,483608157.667,1,188,188,73,73,65,training
1c11fe15670a990acc0a,-2139929736,B,Cond2,CMP-training-062.csv,483599115.667,483599502.667,1,211,211,69,69,59,training
d248e3fcc769daf67653,-2139929710,A,Cond1,CMP-training-062.csv,483494901.667,483495263.0,1,186,186,47,47,42,training
167866d90097edd8fc00,-2137929706,B,Cond2,CMP-training-053.csv,483251594.0,483251957.0,1,189,189,71,71,64,training
59689a8fdc2483a9eaa8,-2137929694,A,Cond1,CMP-training-059.csv,483462744.667,483463113.0,1,194,194,72,72,67,training
df98047b395404f88535,-2137929690,B,Cond2,CMP-training-063.csv,483502461.667,483502843.667,1,208,208,71,71,61,training
135a8ebbf1a6daccab7f,-2137929686,A,Cond1,CMP-training-051.csv,483201909.0,483202628.0,1,188,188,31,31,27,training
fca0f185f01e8e588d16,-2137929682,A,Cond1,CMP-training-051.csv,483198751.333,483199118.333,1,195,195,68,68,60,training
28a2f86e186b9da868d8,-2135929472,A,Cond1,CMP-training-020.csv,482426012.667,482426371.333,1,187,187,69,69,64,training
05a0eba2f884df1a6b1c,-2135929468,A,Cond1,CMP-training-020.csv,482438105.667,482438464.667,1,186,186,72,72,64,training
7751c9e726f1c5a55f3e,-2135929464,B,Cond2,CMP-training-020.csv,482455989.667,482456357.667,1,199,199,71,71,63,training
c36b52c10cf3994c1d12,-2135929452,A,Cond1,CMP-training-020.csv,482413611.333,482413970.667,1,186,186,71,71,63,training
bf1448266b4ed8ec25bd,-2135929448,B,Cond2,CMP-training-020.csv,482456571.667,482456933.667,1,185,185,72,72,64,training
0d8414c9029516091bab,-2135929440,A,Cond1,CMP-training-020.csv,482430307.333,482430678.333,1,193,193,72,72,64,training
308e6bd657584313b7b8,-2135929432,A,Cond1,CMP-training-020.csv,482430111.333,482430478.333,1,190,190,71,71,62,training
14f051e23e9a0464b47c,-2135929432,B,Cond2,CMP-training-020.csv,482469977.333,482470341.0,1,189,189,72,72,64,training
e63778e51d1afb8e8f3e,-2135929428,B,Cond2,CMP-training-020.csv,482485683.333,482486048.0,1,191,191,72,72,64,training
db7e67ad5e148e9223b9,-2135929424,A,Cond1,CMP-training-020.csv,482427984.333,482428333.333,1,173,173,12,12,10,training
5b3afd2ee966f3466f71,-2133929500,A,Cond1,CMP-training-020.csv,482347282.667,482347639.0,1,180,180,71,71,63,training
addc8d454d1848479936,-2133929492,A,Cond1,CMP-training-020.csv,482353279.0,482353639.0,1,187,187,67,67,59,training
8075935dd60f4796e841,-2133929492,B,Cond2,CMP-training-020.csv,482409357.0,482409722.0,1,189,189,72,72,64,training
9c7cf765c9f18f20435e,-2131929482,A,Cond1,CMP-training-020.csv,482640060.333,482640428.333,1,192,192,67,67,60,training
6fc936bb6e7f368a71df,-2131929478,A,Cond1,CMP-training-029.csv,482552765.333,482553126.667,1,186,186,73,73,63,training
f4308600c59ed9f10a50,-2131929468,B,Cond2,CMP-training-020.csv,482763224.667,482763598.0,1,199,199,70,70,62,training
e0454a304d137385c571,-2131929464,A,Cond1,CMP-training-020.csv,482729817.0,482730184.0,1,191,191,73,73,66,training
8b03a1148ae94ea9ef3f,-2131929452,B,Cond2,CMP-training-020.csv,482731085.0,482731462.0,1,211,211,91,91,77,training
feffd3b060cc3eca8ac3,-2131929448,A,Cond1,CMP-training-020.csv,482656793.667,482657158.333,1,190,190,67,67,58,training
89f3f6adcb64bc94ef7b,-2131929428,B,Cond2,CMP-training-045.csv,482989746.667,482990135.667,1,208,208,68,68,60,training
c17748d4795a6e9cb1df,-2131929416,A,Cond1,CMP-training-020.csv,482773106.0,482773467.667,1,189,189,68,68,60,training
9ff293ca42a9fac00c5a,-2129929722,B,Cond2,CMP-training-029.csv,482537443.333,482537811.333,1,196,196,72,72,64,training
3dc3c84b02c31ff72003,-2129929714,A,Cond1,CMP-training-020.csv,482643362.667,482643724.667,1,187,187,68,68,60,training
4a248cefa60f545497a3,-2129929706,B,Cond2,CMP-training-020.csv,482480345.333,482480713.333,1,194,194,70,70,62,training
d886641708bb99ca1e97,-2129929698,A,Cond1,CMP-training-020.csv,482500682.333,482501044.667,1,191,191,67,67,59,training
461c25eac3fd7a73ee18,-2129929504,A,Cond1,CMP-training-020.csv,482437917.667,482438274.667,1,182,182,72,72,64,training
af4e7f3424612da01c07,-2129929504,B,Cond2,CMP-training-020.csv,482471559.0,482471922.0,1,189,189,73,73,65,training
e837e070d2ea8e37ddda,-2045929446,A,Cond1,CMP-training-087.csv,484556227.667,484556594.667,1,188,188,67,67,59,training
140fdf8f0a72735e6a9e,-2045929442,B,Cond2,CMP-training-087.csv,484580322.333,484580682.667,1,184,184,72,72,64,training
e5785980221b076655cc,-2045929236,B,Cond2,CMP-training-087.csv,484598516.333,484598874.333,1,184,184,69,69,61,training
6701b8b6cfe93e5cd3b6,-2039929274,B,Cond2,CMP-training-062.csv,483860060.0,483860444.0,1,210,210,71,71,63,training
ce3d735450dfb39a196d,-2039929212,A,Cond1,CMP-training-072.csv,483967562.333,483967922.0,1,179,179,48,48,42,training
92c623cbf5e9c180e8c2,-2039929184,B,Cond2,CMP-training-072.csv,484006226.667,484006589.0,1,188,188,72,72,64,training
e202eaa64d4e1dfa76bc,-2033929470,A,Cond1,CMP-training-086.csv,484358765.333,484359132.667,1,195,195,71,71,63,training
837efa8dff523738c349,-2033929450,A,Cond1,CMP-training-086.csv,484345662.0,484346034.667,1,198,198,71,71,63,training
c4079f7d9a90b61e1614,-2033929438,B,Cond2,CMP-training-072.csv,484135518.0,484135883.667,1,190,190,76,76,68,training
c9a5a608969d27ba5e73,-2033929434,A,Cond1,CMP-training-087.csv,484369931.0,484370294.0,1,187,187,73,73,65,training
dacdc5bf837058729173,-2033929430,A,Cond1,CMP-training-086.csv,484344875.667,484345242.667,1,193,193,72,72,65,training
77d1121be7058f070273,-2033929418,B,Cond2,CMP-training-072.csv,484143419.667,484143774.667,1,181,181,76,76,68,training
