sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,native_phase_fallback,p3_cpp,native_cpp_primary_end,native_cpp_start
31016af190891e229488,-2139929764,B,training,Cond2,456,False,False,515,921,953
9376228e606316e0ce47,-2139929752,B,training,Cond2,456,False,False,505,916,948
8394551e0ecd9467bdf2,-2139929748,B,training,Cond2,456,False,False,502,915,947
fee2c5c085e3c01371bc,-2139929744,A,training,Cond1,456,False,False,505,441,450
1c11fe15670a990acc0a,-2139929736,B,training,Cond2,456,False,False,502,915,947
d248e3fcc769daf67653,-2139929710,A,training,Cond1,456,False,False,499,437,446
167866d90097edd8fc00,-2137929706,B,training,Cond2,456,False,False,476,899,931
59689a8fdc2483a9eaa8,-2137929694,A,training,Cond1,456,False,False,496,434,442
df98047b395404f88535,-2137929690,B,training,Cond2,456,False,False,501,914,946
135a8ebbf1a6daccab7f,-2137929686,A,training,Cond1,456,False,False,471,420,428
fca0f185f01e8e588d16,-2137929682,A,training,Cond1,456,False,False,470,419,427
28a2f86e186b9da868d8,-2135929472,A,training,Cond1,456,False,False,379,357,364
05a0eba2f884df1a6b1c,-2135929468,A,training,Cond1,456,False,False,382,360,367
7751c9e726f1c5a55f3e,-2135929464,B,training,Cond2,456,False,False,384,843,875
c36b52c10cf3994c1d12,-2135929452,A,training,Cond1,456,False,False,376,354,361
bf1448266b4ed8ec25bd,-2135929448,B,training,Cond2,456,False,False,384,843,875
0d8414c9029516091bab,-2135929440,A,training,Cond1,456,False,False,381,359,366
308e6bd657584313b7b8,-2135929432,A,training,Cond1,456,False,False,381,359,366
14f051e23e9a0464b47c,-2135929432,B,training,Cond2,456,False,False,387,845,877
e63778e51d1afb8e8f3e,-2135929428,B,training,Cond2,456,False,False,389,848,880
db7e67ad5e148e9223b9,-2135929424,A,training,Cond1,456,False,False,380,358,365
5b3afd2ee966f3466f71,-2133929500,A,training,Cond1,456,False,False,361,344,350
addc8d454d1848479936,-2133929492,A,training,Cond1,456,False,False,363,346,352
8075935dd60f4796e841,-2133929492,B,training,Cond2,456,False,False,374,838,869
9c7cf765c9f18f20435e,-2131929482,A,training,Cond1,456,False,False,407,381,388
6fc936bb6e7f368a71df,-2131929478,A,training,Cond1,456,False,False,399,374,381
f4308600c59ed9f10a50,-2131929468,B,training,Cond2,456,False,False,431,873,905
e0454a304d137385c571,-2131929464,A,training,Cond1,456,False,False,427,397,404
8b03a1148ae94ea9ef3f,-2131929452,B,training,Cond2,456,False,False,428,870,902
feffd3b060cc3eca8ac3,-2131929448,A,training,Cond1,456,False,False,413,386,393
89f3f6adcb64bc94ef7b,-2131929428,B,training,Cond2,456,False,False,452,886,918
c17748d4795a6e9cb1df,-2131929416,A,training,Cond1,456,False,False,434,399,406
9ff293ca42a9fac00c5a,-2129929722,B,training,Cond2,456,False,False,396,853,885
3dc3c84b02c31ff72003,-2129929714,A,training,Cond1,456,False,False,409,383,390
4a248cefa60f545497a3,-2129929706,B,training,Cond2,456,False,False,388,847,879
d886641708bb99ca1e97,-2129929698,A,training,Cond1,456,False,False,391,370,377
461c25eac3fd7a73ee18,-2129929504,A,training,Cond1,456,False,False,382,360,367
af4e7f3424612da01c07,-2129929504,B,training,Cond2,456,False,False,387,846,878
e837e070d2ea8e37ddda,-2045929446,A,training,Cond1,456,False,False,612,515,526
140fdf8f0a72735e6a9e,-2045929442,B,training,Cond2,456,False,False,615,984,1023
e5785980221b076655cc,-2045929236,B,training,Cond2,456,False,False,618,987,1026
6701b8b6cfe93e5cd3b6,-2039929274,B,training,Cond2,456,False,False,526,928,960
ce3d735450dfb39a196d,-2039929212,A,training,Cond1,456,False,False,539,466,476
92c623cbf5e9c180e8c2,-2039929184,B,training,Cond2,456,False,False,543,941,976
e202eaa64d4e1dfa76bc,-2033929470,A,training,Cond1,456,False,False,586,494,505
837efa8dff523738c349,-2033929450,A,training,Cond1,456,False,False,584,492,503
c4079f7d9a90b61e1614,-2033929438,B,training,Cond2,456,False,False,563,955,992
c9a5a608969d27ba5e73,-2033929434,A,training,Cond1,456,False,False,587,495,506
dacdc5bf837058729173,-2033929430,A,training,Cond1,456,False,False,584,492,502
77d1121be7058f070273,-2033929418,B,training,Cond2,456,False,False,565,957,995
b62804204abe967f751b,-2033929414,A,training,Cond1,456,False,False,559,479,489
c2f47b6c3132908e5a24,-2033929414,B,training,Cond2,456,False,False,563,955,993
749b3a238fe49f369fe6,-1720100542,B,training,Cond2,456,False,False,590,968,1007
ea21ab8875312c50a43e,-1720100534,B,training,Cond2,456,False,False,595,970,1009
a6cffe78de3e02bb1ce0,-1720100480,B,training,Cond2,456,False,False,643,1003,1043
d2e847dae1a8c81ba82a,-1720100468,B,training,Cond2,456,False,False,643,1003,1043
d579a47692ba52794f74,-1718100702,B,training,Cond2,456,False,False,695,1040,1082
cbc1a4b8ea3103253566,-1718100544,A,training,Cond1,456,False,False,676,558,569
1db3dbf17108dc540eec,-1718100544,B,training,Cond2,456,False,False,685,1032,1074
966957523a6585a2e3ad,-1718100536,A,training,Cond1,456,False,False,677,559,570
c322b8b6d189bae903b5,-1716100476,B,training,Cond2,456,False,False,567,959,997
43d43004e1361046a2d2,-1716100432,A,training,Cond1,456,False,False,539,465,475
3af4fea4fd4d16a1c8d0,-1716100432,B,training,Cond2,456,False,False,550,947,982
b98acf54ba03d672ee2e,-1714100726,B,training,Cond2,456,False,False,595,970,1009
978d7dfbcad827d43e20,-1714100702,B,training,Cond2,456,False,False,578,965,1003
95c0fd755d28dfa821d2,-1714100694,A,training,Cond1,456,False,False,570,485,495
cf940371bd9d2b4b7dc2,-1714100690,A,training,Cond1,456,False,False,570,485,495
e0cd442c50e5a3e7e2f6,-1714100686,A,training,Cond1,456,False,False,570,485,495
9892aebc496b8c30396f,-1714100682,A,training,Cond1,456,False,False,577,488,498
db891fa442af8a6a5dfe,-1714100682,B,training,Cond2,456,False,False,580,966,1004
6f0a92816c260d2ea1e9,-1714100536,B,training,Cond2,456,False,False,566,958,996
7c13d2432c634987725e,-1714100524,B,training,Cond2,456,False,False,566,958,996
dbb97bd860b35b988605,-1714100520,A,training,Cond1,456,False,False,559,479,489
81816c0a630607bac6d3,-1714100520,B,training,Cond2,456,False,False,561,952,988
c3be315f3fe5e7984a7c,-1696100360,A,training,Cond1,456,False,False,980,744,765
1381cd73cdb55a253d8b,-1690100610,A,training,Cond1,456,False,False,929,715,734
076e4f66aa13145fed64,-1690100608,B,training,Cond2,456,False,False,927,1181,1230
7a481d99c85d6bc517aa,-1193530880,A,training,Cond3,123,False,False,66,66,67
a3519f13d3ccdc285be7,-1193530852,A,training,Cond3,123,False,True,68,68,69
4a6745e2ef6acd5b1c44,-1193530682,A,training,Cond3,123,False,False,77,78,79
131f71857e15beaa08c8,-1193530674,A,training,Cond3,123,False,True,70,70,71
8531431ffe492888c267,-1193530654,A,training,Cond3,123,False,True,68,68,69
10b5904fe5ce49a2796f,-1193530650,A,training,Cond3,123,False,True,71,71,72
35292bc2d4708164da65,-1193530646,A,training,Cond3,123,False,True,67,67,68
7855ae0bf8f9ad2effaf,-1193530642,A,training,Cond3,123,False,True,68,68,69
e54155adfb9471aff7ca,-1193530634,A,training,Cond3,123,False,True,68,68,69
1da46472d0cce76de1b1,-1193530630,A,training,Cond3,123,False,True,68,68,69
5cab044b03488f1fe3b0,-1193530626,A,training,Cond3,123,False,False,72,72,73
7873624402d6532f9c5b,-1183530654,A,training,Cond3,123,False,True,15,15,15
35e3163e719ec20a4abd,-1183530626,A,training,Cond3,123,False,False,24,24,24
a41bd88cf4e35fac70a6,-1183530624,A,training,Cond3,123,False,False,58,58,59
2fc7a50c859f50904d65,-1183530620,A,training,Cond3,123,False,True,27,27,27
45337b9b296890b81a16,-1183530612,A,training,Cond3,123,False,False,22,22,22
b72eb1ed73657abe1fce,-1183530608,A,training,Cond3,123,False,True,59,59,60
8f0d2eddf7b9972da0c3,-1183530604,A,training,Cond3,123,False,True,59,59,60
c0c39f5c7ffd4e39677b,-1183530596,A,training,Cond3,123,False,False,57,57,58
7007c9b7980ba4be387c,-1183530592,A,training,Cond3,123,False,True,61,61,62
3fe01028d93bd6d2719f,-1183530588,A,training,Cond3,123,False,False,60,60,61
fdee9a2088ffd1f5743f,-1183530584,A,training,Cond3,123,False,True,62,62,63
95355cf05bb2db94746e,-1183530580,A,training,Cond3,123,False,False,58,58,59
c167fee30078a6be28cd,-903170202,B,training,Cond2,456,False,False,372,836,867
e46546a8ad17073c028c,-903170198,A,training,Cond1,456,False,True,352,336,342
d9a765103d353873cff1,-903170194,A,training,Cond1,456,False,False,361,344,350
44fe702ee21e353a23b9,-903170176,B,training,Cond2,456,False,True,371,835,866
4bf238d58ee3f1cc5f78,-903170172,A,training,Cond1,456,False,False,356,339,345
950606910e7d4dafb3ea,-903170172,B,training,Cond2,456,False,False,364,829,860
2904556eb54f01d7a23d,-903170168,A,training,Cond1,456,False,False,358,341,347
2e4a92190c8e77b0f869,-903170160,A,training,Cond1,456,False,False,364,347,353
4394e9c39a3572564c82,-903170160,B,training,Cond2,456,False,False,390,849,881
41e7ead092918fe68b3b,-903170156,A,training,Cond1,456,False,False,365,348,354
8a7a0ea1cc4ee428cf3a,-903170156,B,training,Cond2,456,False,False,380,841,872
718f84948dac63189f78,-903170152,A,training,Cond1,456,False,False,357,340,346
87c1cc9c68669d824740,-903170148,A,training,Cond1,456,False,False,362,345,351
09cebbcacc35489ebbc1,-903170144,A,training,Cond1,456,False,False,363,346,352
aa24d77b4d23f62179ce,-903170140,A,training,Cond1,456,False,False,360,343,349
e7e953dc7b10073b5605,-903170140,B,training,Cond2,456,False,False,369,833,864
4dec5598d655d7acdf97,-903170136,B,training,Cond2,456,False,False,384,843,875
ceeb1b6a8b7f43e99ee6,-903170132,A,training,Cond1,456,False,False,364,347,353
0f9f05e4fe22eb3ee700,-903170132,B,training,Cond2,456,False,False,390,849,881
e87d1e0e287770eecc18,-899170202,A,training,Cond1,456,False,False,316,319,324
7de48eddc1f0dfad428c,-899170198,A,training,Cond1,456,False,False,319,322,327
0feeab459b593fbc7109,-899170186,A,training,Cond1,456,False,False,317,320,325
0d96d91794ce02f241f3,-899170156,A,training,Cond1,456,False,False,320,323,328
68580354e5144ef1dd46,-899170148,B,training,Cond2,456,False,False,329,808,839
c4427fec6c51c99552d1,-899170132,B,training,Cond2,456,False,False,339,817,848
3726147fdb3581d7a621,-899170124,B,training,Cond2,456,False,False,339,817,848
ec2f3d9382ee25de57ce,-897170414,A,training,Cond1,456,False,False,349,333,338
e1df80e61420f0186f13,-897170406,B,training,Cond2,456,False,False,358,827,858
e3a004e92368d0546cf2,-897170374,B,training,Cond2,456,False,False,368,832,863
1ca28c51b96273a4dd0b,-897170370,A,training,Cond1,456,False,False,352,336,342
604166380eea48f56e08,-879170270,A,training,Cond1,456,False,False,288,295,300
15274e5fcfce12399d51,-879170258,B,training,Cond2,456,False,False,302,789,816
4213fd95ba889f05b3e3,-879170254,A,training,Cond1,456,False,False,291,298,303
4bf74bda0fe45c3d3f8a,-879170112,A,training,Cond1,456,False,False,294,301,306
908f26b5aea2026fe886,-879170108,A,training,Cond1,456,False,False,296,303,308
f827f379764054182ee9,-879170108,B,training,Cond2,456,False,False,307,794,823
e0a83a4b3d883c6568a4,-879170104,A,training,Cond1,456,False,False,303,310,315
4f407813036e97c8c1e3,-879170100,A,training,Cond1,456,False,False,294,301,306
1499c2dd93f8e8cbe1e6,-879170100,B,training,Cond2,456,False,False,302,789,818
20ada1fd451fd52f2487,-879170096,A,training,Cond1,456,False,False,294,301,306
b6cf1056d85e85d87180,-879170092,A,training,Cond1,456,False,False,296,304,309
617da4afc484fdac16a6,-879170088,A,training,Cond1,456,False,False,294,301,306
3f73b270dd060d578744,-879170084,B,training,Cond2,456,False,False,324,804,834
f421c7824f84b832854a,-879170080,B,training,Cond2,456,False,False,318,799,828
47a204f9bce64badc93f,-879170076,A,training,Cond1,456,False,False,317,320,325
51a8b87e67e7a8e117df,-879170076,B,training,Cond2,456,False,False,327,807,838
a2bcb3405da14fc0bf92,-879170072,A,training,Cond1,456,False,False,295,302,307
dd4f7511da669e1e8921,-879170072,B,training,Cond2,456,False,False,307,794,823
05a4efe762b01424380c,-879170068,A,training,Cond1,456,False,False,310,313,318
384cabcdcceb45e7da80,-877170366,A,training,Cond1,456,False,False,308,312,317
f4fcbba6a2e4bd16e86c,-877170366,B,training,Cond2,456,False,False,321,801,830
e2425effe6f8b87bc1da,-877170358,B,training,Cond2,456,False,False,316,797,826
a505917d2cc5495becf4,-877170350,A,training,Cond1,456,False,False,315,318,323
07b2774780725ea70ec3,-877170346,B,training,Cond2,456,False,False,321,801,830
055e9911a732cd1fdc25,-877170338,A,training,Cond1,456,False,False,312,315,320
dc3ff52d226cb1d0aefa,-877170330,A,training,Cond1,456,False,False,315,318,323
1629729e0fe0c5fb0d32,-877170326,A,training,Cond1,456,False,False,315,318,323
922be344129971de50c7,-877170322,A,training,Cond1,456,False,False,310,313,318
890bda2cd26c56112984,-877170322,B,training,Cond2,456,False,False,321,801,830
29f2b1d692273af97fc0,-877170314,B,training,Cond2,456,False,False,324,804,835
a1d181db38599ffc4359,-877170272,A,training,Cond1,456,False,False,318,321,326
86db30e35a0ce85b6ed6,-877170268,A,training,Cond1,456,False,False,305,311,316
adfeaaec868f9d11d4c4,-877170268,B,training,Cond2,456,False,False,318,798,827
4abc8298bb50038dc92b,-877170264,A,training,Cond1,456,False,False,311,314,319
3b3a53146ff566af5f7f,-877170264,B,training,Cond2,456,False,False,323,803,833
8754fc601ed76c81ca24,-877170260,A,training,Cond1,456,False,False,314,317,322
e561bd23db390378bee2,-875170112,B,training,Cond2,456,False,False,277,772,796
1ac8326c8db4c91be72f,-875170052,B,training,Cond2,456,False,False,269,768,792
d431b83c68b38d11a665,-873170366,A,training,Cond1,456,False,False,277,287,291
aede433804b64a18412d,-873170366,B,training,Cond2,456,False,False,286,780,806
f5f6fdd193983f3f8ecf,-873170362,B,training,Cond2,456,False,False,289,783,809
35be7ae96caebd3f8300,-873170354,A,training,Cond1,456,False,False,276,285,289
f2e5d88ece8b3eedfce3,-873170354,B,training,Cond2,456,False,False,285,779,805
b718604e2c640dea31a4,-873170346,A,training,Cond1,456,False,False,277,287,291
63ba871fc9fe944f0869,-873170342,B,training,Cond2,456,False,False,277,773,797
dc69701edc52194df999,-873170338,A,training,Cond1,456,False,False,281,291,295
7ee82e5bf278b2c022c4,-873170334,A,training,Cond1,456,False,False,289,296,301
5156ea8b50ec183daa62,-873170318,A,training,Cond1,456,False,False,277,288,292
849539601ba6b19ebefe,-873170318,B,training,Cond2,456,False,False,285,779,805
6c9290b08f3a0c0527d9,-873170306,A,training,Cond1,456,False,False,285,294,299
9cee72fb44a3445f1d9a,-873170306,B,training,Cond2,456,False,False,290,784,811
331848a62a8fa856e1d5,-873170272,A,training,Cond1,456,False,False,269,278,282
8ba6778e1c3d41bb7abe,-873170272,B,training,Cond2,456,False,False,277,772,796
f78ed3d20c9b90c5f940,-873170256,B,training,Cond2,456,False,False,274,771,795
98ced23d7983859e0643,-873170248,A,training,Cond1,456,False,False,268,277,281
b5a56f1b24b1ffe1b9c3,-873170248,B,training,Cond2,456,False,False,277,773,797
b5b29876bfdd19f50eaa,-873170244,B,training,Cond2,456,False,False,280,775,801
a19f5296b00f5e9e5790,29494096,A,training,Cond1,456,False,False,990,750,772
d5c578b6a876bab44f50,29494096,B,training,Cond2,456,False,False,1003,1235,1286
bca21197efa01107f8e6,29494108,A,training,Cond1,456,False,False,989,749,770
83c6242d2df88f297292,29494108,B,training,Cond2,456,False,False,1000,1231,1282
fc7619eda3203e2c8268,29494116,A,training,Cond1,456,False,False,990,750,772
c8333b982d903608eca0,29494116,B,training,Cond2,456,False,False,1001,1233,1284
7ce6b784155ee595c853,29494128,B,training,Cond2,456,False,False,1003,1235,1286
54c09a4995be208bf201,29494136,A,training,Cond1,456,False,False,991,751,773
b84d284eff85ab45d45b,29494136,B,training,Cond2,456,False,False,1002,1234,1285
7bf3c07686d4ffa04fc0,29494140,B,training,Cond2,456,False,False,1006,1238,1289
178a1c002da8d158274d,29494154,A,training,Cond1,456,False,False,1008,757,779
b83fd1ebc6cb05ea1ba2,29494154,B,training,Cond2,456,False,False,1014,1240,1291
a272110237de0f485905,29494162,A,training,Cond1,456,False,False,1000,755,777
d85a92240aeb0a22834c,29494170,A,training,Cond1,456,False,False,991,751,773
a535eb6c49e22f76e75e,29494170,B,training,Cond2,456,False,False,1005,1237,1288
d3619771da7ce9ac734a,31494168,A,training,Cond1,456,False,False,1009,758,780
e0015240e4f54175ce77,31494172,B,training,Cond2,456,False,False,1007,1239,1290
70cf604ff6082b6aa894,31494350,A,training,Cond1,456,False,False,1014,763,785
4aca41df79afcd61ba2d,31494354,A,training,Cond1,456,False,False,1011,760,782
4d2b4d2471bcdf76ef16,31494362,A,training,Cond1,456,False,False,1009,758,780
b9234b78b40af45efcd3,31494370,A,training,Cond1,456,False,False,1009,758,780
cdd9dabf076957def2dc,31494374,A,training,Cond1,456,False,False,1009,758,780
9a4f6dd6f48e408fe5da,31494378,A,training,Cond1,456,False,False,1009,758,780
265a6e28d72126817e94,33494116,A,training,Cond1,456,False,False,1010,759,781
7c0f8fa7d25069cce2f4,33494120,A,training,Cond1,456,False,False,1012,761,783
f206532a18f65c339340,33494136,A,training,Cond1,456,False,False,1013,762,784
861f156ee6accea60cc5,33494140,B,training,Cond2,456,False,False,1014,1240,1291
78050b35d90ded2eb711,33494166,A,training,Cond1,456,False,False,1013,762,784
4453ac0b391bb2a19a3f,35494162,A,training,Cond1,456,False,False,1014,763,785
acd990997a27f4366f07,35494392,A,training,Cond1,456,False,False,1013,762,784
44aabafc8229235e609c,37494370,B,training,Cond2,456,False,False,978,1214,1264
c876e7b629376036a637,37494378,B,training,Cond2,456,False,False,972,1212,1262
00c5947959dc851f78a8,37494386,A,training,Cond1,456,False,False,959,729,750
026071fc4e76d9c91c7e,37494386,B,training,Cond2,456,False,False,972,1212,1262
2a3756ecf573ca5fb122,37494400,B,training,Cond2,456,False,False,971,1211,1261
39bc3416eb7ca8ed7e20,37494408,A,training,Cond1,456,False,False,960,730,751
b426a521f8ee659c4136,37494416,B,training,Cond2,456,False,False,980,1215,1265
fa25977b66243f6cfab1,37494420,A,training,Cond1,456,False,False,967,735,756
c9fbd843b58d5b0ac58e,37494420,B,training,Cond2,456,False,False,978,1214,1264
9936e85984772008ce7e,37494428,A,training,Cond1,456,False,False,959,729,750
2cc94b2b7728541f8861,37494428,B,training,Cond2,456,False,False,970,1210,1260
df196a7fe3ca0e4d5ed0,37494432,A,training,Cond1,456,False,False,964,732,753
8a817b046c8dc3fd2577,37494444,A,training,Cond1,456,False,False,969,737,758
c4a259a72b484c35e21f,37494444,B,training,Cond2,456,False,False,982,1217,1267
61b96069cda3fc5d7af1,39494146,B,training,Cond2,456,False,True,982,1217,1267
816be3b5d33120eb01b8,39494162,A,training,Cond1,456,False,False,973,738,759
231fa13466e8969f19db,39494162,B,training,Cond2,456,False,False,981,1216,1266
db0c15a9ac20f98ef0b4,39494170,A,training,Cond1,456,False,False,974,739,760
c8d0eb2d8197750d2791,39494170,B,training,Cond2,456,False,False,983,1218,1268
b5b2aa67bd8624ac5c2d,39494174,B,training,Cond2,456,False,False,982,1217,1267
a82b217d71ade5180a5f,39494182,B,training,Cond2,456,False,False,982,1217,1267
